ID	ASSENT	ANXIETY	EMOTICONS	POSITIVE EMOTION	AFFECTIVE PROCESSES	ANGER	NEGATIVE EMOTION	SADNESS	
1841	0.0000	0.0000	0.0000	6.9444	6.9444	0.0000	0.0000	0.0000	
1971	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
2001	0.0000	0.0000	0.0000	1.9417	1.9417	0.0000	0.0000	0.0000	
2131	0.0000	0.0000	0.0000	1.6393	1.6393	0.0000	0.0000	0.0000	
2191	0.0000	0.0000	0.0000	2.5641	2.5641	0.0000	0.0000	0.0000	
2641	0.0000	0.0000	0.0000	3.2967	3.2967	0.0000	0.0000	0.0000	
3811	0.0000	0.0000	0.0000	2.3256	2.3256	0.0000	0.0000	0.0000	
3921	0.0000	0.0000	0.0000	2.3256	2.3256	0.0000	0.0000	0.0000	
4151	1.8519	0.0000	0.0000	3.7037	3.7037	0.0000	0.0000	0.0000	
7361	0.0000	0.0000	0.0000	4.3478	6.5217	0.0000	2.1739	0.0000	
15731	1.0753	0.0000	0.0000	3.2258	4.3011	0.0000	1.0753	0.0000	
15891	0.0000	0.0000	0.0000	2.0000	2.0000	0.0000	0.0000	0.0000	
15901	0.0000	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
8851	1.8519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4070	100.0000	0.0000	0.0000	100.0000	100.0000	0.0000	0.0000	0.0000	
9231	0.0000	0.0000	0.0000	2.9412	3.9216	0.0000	0.9804	0.0000	
14381	0.9615	0.0000	0.0000	2.8846	2.8846	0.0000	0.0000	0.0000	
14531	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
14571	0.0000	0.0000	0.0000	1.4286	1.4286	0.0000	0.0000	0.0000	
15101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18821	0.0000	0.0000	0.0000	2.3810	2.3810	0.0000	0.0000	0.0000	
19281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
161	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	6.2500	0.0000	
5571	0.0000	0.0000	0.0000	8.8235	8.8235	0.0000	0.0000	0.0000	
11411	0.0000	0.0000	0.0000	2.2727	5.3030	0.7576	3.0303	1.5152	
11731	0.0000	0.0000	0.0000	0.9174	0.9174	0.0000	0.0000	0.0000	
4320	0.0000	0.0000	0.0000	40.0000	40.0000	0.0000	0.0000	0.0000	
16641	0.0000	0.0000	0.0000	4.0816	4.5918	0.0000	0.5102	0.0000	
16781	1.9231	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
16901	0.0000	0.0000	0.0000	4.8780	4.8780	0.0000	0.0000	0.0000	
17761	0.7937	0.0000	0.0000	3.1746	5.5556	0.7937	2.3810	0.7937	
7140	0.0000	0.0000	0.0000	1.9608	1.9608	0.0000	0.0000	0.0000	
1771	0.0000	3.1250	0.0000	0.0000	3.1250	0.0000	3.1250	0.0000	
1831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
510	0.0000	0.0000	0.0000	1.4085	1.4085	0.0000	0.0000	0.0000	
640	0.0000	0.0000	0.0000	3.2609	3.2609	0.0000	0.0000	0.0000	
8731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8781	0.5952	0.0000	0.0000	1.7857	2.3810	0.0000	0.5952	0.0000	
8791	0.0000	0.0000	0.0000	2.7397	2.7397	0.0000	0.0000	0.0000	
14371	0.0000	0.0000	0.0000	4.6667	4.6667	0.0000	0.0000	0.0000	
18801	0.0000	0.0000	0.0000	4.4053	4.8458	0.4405	0.4405	0.0000	
19161	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
19241	0.0000	0.0000	0.0000	8.3333	11.1111	0.0000	2.7778	2.7778	
19271	0.0000	0.0000	0.0000	1.4286	2.8571	0.0000	1.4286	0.0000	
20791	0.0000	0.0000	0.0000	3.3708	3.3708	0.0000	0.0000	0.0000	
151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
881	0.0000	0.0000	0.0000	8.6957	8.6957	0.0000	0.0000	0.0000	
3711	7.4074	0.0000	0.0000	7.4074	11.1111	0.0000	3.7037	0.0000	
5531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4350	0.4808	0.0000	0.0000	2.4038	2.4038	0.0000	0.0000	0.0000	
4360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4780	1.0101	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
4820	0.0000	0.0000	0.0000	0.8772	0.8772	0.0000	0.0000	0.0000	
4830	0.2762	0.0000	0.0000	1.3812	1.3812	0.0000	0.0000	0.0000	
4850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11361	0.0000	0.4545	0.0000	0.4545	0.9091	0.0000	0.4545	0.0000	
4840	0.0000	0.0000	0.0000	1.0870	1.0870	0.0000	0.0000	0.0000	
11401	0.0000	0.0000	0.0000	1.1628	1.1628	0.0000	0.0000	0.0000	
11581	0.0000	0.0000	0.0000	1.0363	1.0363	0.0000	0.0000	0.0000	
11601	0.0000	0.9009	0.0000	0.9009	1.8018	0.0000	0.9009	0.0000	
11631	0.4950	0.4950	0.0000	1.9802	2.4752	0.0000	0.4950	0.0000	
11641	0.0000	0.5076	0.0000	0.0000	1.0152	0.0000	1.0152	0.0000	
4800	0.0000	0.0000	0.0000	2.0833	4.1667	2.0833	2.0833	0.0000	
11671	0.9479	0.0000	0.0000	0.9479	1.8957	0.0000	0.9479	0.0000	
11691	0.0000	0.0000	0.0000	3.6364	3.6364	0.0000	0.0000	0.0000	
11711	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	0.0000	
12481	1.0101	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
12521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13231	0.0000	0.7194	0.0000	1.4388	2.1583	0.0000	0.7194	0.0000	
13531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5450	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	4.5455	0.0000	
13541	0.0000	0.0000	0.0000	0.7752	1.8088	0.0000	1.0336	0.0000	
5460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13561	5.8824	0.0000	0.0000	17.6471	17.6471	0.0000	0.0000	0.0000	
5530	0.0000	0.0000	0.0000	3.7037	3.7037	0.0000	0.0000	0.0000	
5550	0.0000	14.2857	0.0000	0.0000	14.2857	0.0000	14.2857	0.0000	
5640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16631	0.0000	0.0000	0.0000	0.0000	10.5263	5.2632	10.5263	0.0000	
1751	0.0000	0.0000	0.0000	2.7273	5.4545	0.0000	2.7273	0.0000	
4931	0.0000	0.0000	0.0000	6.1224	10.2041	0.0000	2.0408	0.0000	
8651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10141	0.0000	0.0000	0.0000	1.9802	1.9802	0.0000	0.0000	0.0000	
14361	2.6316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15391	0.0000	0.0000	0.0000	5.2174	6.0870	0.0000	0.8696	0.0000	
18791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
141	0.0000	0.0000	0.0000	1.6807	1.6807	0.0000	0.0000	0.0000	
451	0.0000	0.0000	0.0000	6.2500	6.2500	0.0000	0.0000	0.0000	
130	0.5882	0.0000	0.0000	1.7647	2.3529	0.0000	0.5882	0.0000	
180	0.6757	0.0000	0.0000	1.3514	1.3514	0.0000	0.0000	0.0000	
1221	0.0000	0.0000	0.0000	2.9197	3.2847	0.0000	0.0000	0.0000	
5481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6041	14.2857	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
6301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11271	0.0000	0.0000	0.0000	0.0000	4.2553	0.0000	4.2553	0.0000	
16601	0.0000	0.0000	0.0000	0.7692	1.5385	0.0000	0.7692	0.7692	
16961	4.6512	0.0000	0.0000	4.6512	9.3023	0.0000	4.6512	0.0000	
16971	0.0000	0.0000	0.0000	1.8182	5.4545	0.0000	3.6364	3.6364	
16991	0.0000	0.0000	0.0000	0.0000	2.7027	0.0000	2.7027	0.0000	
17041	0.0000	0.0000	0.0000	1.6393	3.2787	0.0000	1.6393	0.0000	
6850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17101	0.7143	0.0000	0.0000	1.4286	2.1429	0.0000	0.7143	0.0000	
17561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1731	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
8561	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
8901	1.0204	0.0000	0.0000	3.0612	4.0816	0.0000	1.0204	1.0204	
8991	0.0000	0.0000	0.0000	50.0000	50.0000	0.0000	0.0000	0.0000	
14351	0.0000	3.0043	0.0000	3.0043	6.4378	0.0000	3.4335	0.0000	
14431	0.0000	0.0000	0.0000	4.5455	13.6364	4.5455	9.0909	4.5455	
14721	0.0000	0.0000	0.0000	0.0000	3.2258	0.0000	3.2258	0.0000	
6640	0.0000	1.1494	0.0000	1.1494	2.2989	0.0000	1.1494	0.0000	
6660	0.0000	0.0000	0.0000	3.2258	6.4516	0.0000	3.2258	0.0000	
14861	0.0000	0.0000	0.0000	2.0408	2.0408	0.0000	0.0000	0.0000	
6650	0.0000	1.1194	0.0000	2.2388	4.1045	0.3731	1.8657	0.0000	
14871	0.0000	0.0000	0.0000	3.0303	3.0303	0.0000	0.0000	0.0000	
14921	0.7299	0.0000	0.0000	3.6496	4.3796	0.0000	0.7299	0.7299	
6170	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15551	0.8696	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
6500	0.0000	0.6250	0.0000	2.5000	3.1250	0.0000	0.6250	0.0000	
6570	0.0000	0.0000	0.0000	3.6458	3.6458	0.0000	0.0000	0.0000	
6600	1.2821	0.0000	0.0000	5.1282	5.1282	0.0000	0.0000	0.0000	
15811	0.0000	0.0000	0.0000	0.9009	1.8018	0.0000	0.9009	0.0000	
18671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18681	0.0000	5.0000	0.0000	0.0000	5.0000	0.0000	5.0000	0.0000	
18691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18921	0.0000	0.0000	0.0000	2.2222	2.2222	0.0000	0.0000	0.0000	
131	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	8.3333	8.3333	
2071	0.0000	0.0000	0.0000	12.5000	12.5000	0.0000	0.0000	0.0000	
2881	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
3791	0.0000	0.0000	0.0000	1.4706	2.9412	0.0000	1.4706	0.0000	
4521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5471	0.0000	0.0000	0.0000	1.3158	1.3158	0.0000	0.0000	0.0000	
5661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1600	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
5701	0.0000	0.0000	0.0000	20.0000	20.0000	0.0000	0.0000	0.0000	
5761	0.0000	0.0000	0.0000	13.6364	13.6364	0.0000	0.0000	0.0000	
11221	0.0000	0.0000	0.0000	1.5106	2.7190	0.9063	1.2085	0.0000	
11301	0.0000	0.0000	0.0000	4.7059	9.4118	2.3529	4.7059	0.0000	
11381	0.0000	0.0000	0.0000	2.3669	2.3669	0.0000	0.0000	0.0000	
4120	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	
4150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16751	0.0000	0.0000	0.0000	9.3750	12.5000	0.0000	3.1250	0.0000	
1691	0.7812	0.0000	0.0000	5.4688	6.2500	0.0000	0.7812	0.0000	
1861	0.0000	0.0000	0.0000	3.3708	3.3708	0.0000	0.0000	0.0000	
610	1.3889	0.0000	0.0000	6.9444	6.9444	0.0000	0.0000	0.0000	
6260	3.4483	0.0000	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	
6630	0.0000	0.0000	0.0000	4.1667	5.2083	1.0417	1.0417	0.0000	
1911	0.0000	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
1961	1.1111	0.0000	0.0000	2.2222	2.2222	0.0000	0.0000	0.0000	
600	1.8519	0.0000	0.0000	7.4074	7.4074	0.0000	0.0000	0.0000	
2601	0.8333	0.0000	0.0000	5.8333	6.6667	0.0000	0.8333	0.0000	
8091	0.0000	0.0000	0.0000	9.3333	9.3333	0.0000	0.0000	0.0000	
2620	0.0000	0.0000	0.0000	1.7699	1.7699	0.0000	0.0000	0.0000	
2760	0.6329	0.0000	0.0000	4.4304	5.0633	0.6329	0.6329	0.0000	
5560	0.0000	0.0000	0.0000	2.5000	2.5000	0.0000	0.0000	0.0000	
8681	0.0000	0.0000	0.0000	6.3830	6.3830	0.0000	0.0000	0.0000	
8411	0.0000	0.0000	0.0000	4.4444	4.4444	0.0000	0.0000	0.0000	
8451	0.0000	0.0000	0.0000	7.1429	10.7143	0.0000	3.5714	3.5714	
8551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8581	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	
9461	0.0000	0.0000	0.0000	7.3171	7.3171	0.0000	0.0000	0.0000	
14271	0.0000	0.0000	0.0000	1.1905	1.1905	0.0000	0.0000	0.0000	
14791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6120	0.0000	0.0000	0.0000	0.6757	0.6757	0.0000	0.0000	0.0000	
6140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14971	0.7299	1.4599	0.0000	2.1898	3.6496	0.0000	1.4599	0.0000	
18661	0.0000	0.0000	0.0000	1.5152	3.0303	0.0000	1.5152	0.0000	
18701	1.5152	0.0000	0.0000	1.5152	3.0303	0.0000	1.5152	1.5152	
18721	0.0000	0.0000	0.0000	13.3333	13.3333	0.0000	0.0000	0.0000	
18861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18951	0.0000	1.6129	0.0000	1.6129	3.2258	0.0000	1.6129	0.0000	
121	0.0000	0.0000	0.0000	4.9383	4.9383	0.0000	0.0000	0.0000	
171	0.0000	0.0000	0.0000	4.5455	6.0606	0.0000	1.5152	1.5152	
10	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	4.7619	0.0000	
150	0.0000	0.0000	0.0000	4.1667	8.3333	1.6667	4.1667	0.0000	
170	0.0000	2.4390	0.0000	0.0000	2.4390	0.0000	2.4390	0.0000	
670	0.0000	0.0000	0.0000	2.5641	5.1282	2.5641	2.5641	0.0000	
2250	0.0000	0.0000	0.0000	4.8611	4.8611	0.0000	0.0000	0.0000	
2300	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
201	0.0000	0.0000	0.0000	5.7143	5.7143	0.0000	0.0000	0.0000	
20	0.5249	0.0000	0.0000	1.7498	2.4497	0.4374	0.6999	0.0875	
220	0.0000	0.0000	0.0000	2.8571	2.8571	0.0000	0.0000	0.0000	
430	1.9608	0.0000	0.0000	3.9216	5.8824	1.9608	1.9608	0.0000	
480	4.0000	0.0000	0.0000	8.0000	8.0000	0.0000	0.0000	0.0000	
650	0.0000	0.0000	0.0000	2.9240	2.9240	0.0000	0.0000	0.0000	
2330	0.0000	0.0000	0.0000	0.6329	3.7975	2.5316	2.5316	0.0000	
211	0.0000	0.0000	0.0000	1.0417	1.0417	0.0000	0.0000	0.0000	
261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
351	2.8571	0.0000	0.0000	8.5714	8.5714	0.0000	0.0000	0.0000	
90	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1321	0.0000	0.0000	0.0000	3.7037	3.7037	0.0000	0.0000	0.0000	
2801	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	4.7619	0.0000	
1750	7.1429	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
2230	3.2258	1.6129	0.0000	8.0645	9.6774	0.0000	1.6129	0.0000	
2320	0.0000	0.0000	0.0000	7.0175	7.0175	0.0000	0.0000	0.0000	
2420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5991	0.0000	0.0000	0.0000	2.1583	2.8777	0.0000	0.0000	0.0000	
7081	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
7111	0.0000	0.0000	0.0000	3.2432	3.7838	0.0000	0.5405	0.0000	
2140	3.3333	0.0000	0.0000	10.0000	10.0000	0.0000	0.0000	0.0000	
7581	0.0000	0.0000	0.0000	8.0645	8.0645	0.0000	0.0000	0.0000	
2290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2350	0.8475	0.0000	0.0000	4.2373	4.2373	0.0000	0.0000	0.0000	
7711	0.0000	0.0000	0.0000	1.0582	1.0582	0.0000	0.0000	0.0000	
2390	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	4.0000	0.0000	
8921	0.0000	0.0000	0.0000	1.1765	4.7059	1.1765	3.5294	0.0000	
2910	0.0000	0.0000	0.0000	2.0833	2.0833	0.0000	0.0000	0.0000	
9031	0.9009	0.0000	0.0000	2.7027	2.7027	0.0000	0.0000	0.0000	
5451	0.0000	0.0000	0.0000	8.1081	8.1081	0.0000	0.0000	0.0000	
5611	0.0000	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
5651	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
1870	0.0000	0.0000	0.0000	8.5714	8.5714	0.0000	0.0000	0.0000	
5831	0.0000	0.0000	0.0000	3.2258	3.2258	0.0000	0.0000	0.0000	
5841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6161	4.7619	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	0.0000	
6171	0.0000	0.0000	0.0000	1.6949	2.2599	0.5650	0.5650	0.0000	
6571	0.0000	0.0000	0.0000	7.8431	7.8431	0.0000	0.0000	0.0000	
11191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100	0.0000	0.0000	0.0000	3.2258	3.2258	0.0000	0.0000	0.0000	
4140	0.0000	0.0000	0.0000	5.8824	11.7647	0.0000	5.8824	0.0000	
4490	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	4.7619	4.7619	
11371	1.4493	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
4130	0.0000	0.0000	0.0000	5.1282	5.1282	0.0000	0.0000	0.0000	
4300	0.0000	0.0000	0.0000	16.6667	16.6667	0.0000	0.0000	0.0000	
11591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5030	0.0000	0.0000	0.0000	0.0000	1.1765	0.0000	1.1765	0.0000	
5290	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	3.7037	0.0000	
11611	0.0000	0.0000	0.0000	3.2258	3.2258	0.0000	0.0000	0.0000	
6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11621	0.0000	0.0000	0.0000	2.7778	5.5556	0.0000	2.7778	2.7778	
4420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11721	1.4925	0.0000	0.0000	1.4925	2.9851	0.0000	1.4925	1.4925	
5300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5330	0.0000	0.0000	0.0000	0.0000	4.4444	0.0000	4.4444	4.4444	
5520	0.0000	0.0000	0.0000	2.8169	4.2254	0.0000	1.4085	1.4085	
5880	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	0.0000	
11741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11931	0.0000	0.0000	0.0000	0.0000	1.5385	0.0000	1.5385	0.0000	
4280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12371	0.0000	0.0000	0.0000	2.1277	4.2553	0.0000	2.1277	0.7092	
4870	0.0000	0.0000	0.0000	1.9048	2.8571	0.0000	0.9524	0.0000	
4880	0.0000	0.0000	0.0000	0.0000	4.8077	0.9615	4.8077	0.0000	
4900	0.0000	0.0000	0.0000	2.0619	6.1856	1.0309	4.1237	0.0000	
5000	0.0000	0.0000	0.0000	6.0000	8.0000	2.0000	2.0000	0.0000	
5830	0.0000	0.0000	0.0000	1.6393	8.1967	1.6393	6.5574	1.6393	
6010	0.0000	0.0000	0.0000	1.3699	3.4247	0.6849	2.0548	0.6849	
12561	0.5102	0.0000	0.0000	3.0612	5.1020	0.0000	2.0408	0.5102	
13081	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	4.0000	0.0000	
13281	0.0000	0.0000	0.0000	0.5376	1.6129	0.0000	1.0753	0.0000	
13341	0.0000	2.5000	0.0000	0.0000	3.7500	0.0000	3.7500	0.0000	
5580	0.0000	0.0000	0.0000	0.0000	4.0404	1.0101	4.0404	1.0101	
13511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13671	2.4390	0.0000	0.0000	12.1951	14.6341	0.0000	2.4390	0.0000	
13791	3.0303	3.0303	0.0000	0.0000	3.0303	0.0000	3.0303	0.0000	
5690	0.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
14281	0.0000	0.0000	0.0000	0.0000	5.2632	3.5088	5.2632	0.0000	
5900	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	
5990	2.1277	0.0000	0.0000	8.5106	8.5106	0.0000	0.0000	0.0000	
14291	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	4.7619	2.3810	
6100	0.0000	0.0000	0.0000	5.5556	11.1111	0.0000	5.5556	5.5556	
14541	0.0000	0.0000	0.0000	4.0000	5.3333	1.3333	1.3333	0.0000	
14561	0.0000	0.0000	0.0000	3.1250	3.1250	0.0000	0.0000	0.0000	
6000	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
14601	0.0000	0.0000	0.0000	0.0000	3.3333	0.0000	3.3333	0.0000	
14641	0.0000	0.0000	0.0000	0.0000	4.2553	4.2553	4.2553	0.0000	
14761	1.1494	0.0000	0.0000	4.5977	10.3448	2.2989	5.7471	2.2989	
14771	0.0000	0.0000	0.0000	0.0000	8.3333	3.1250	8.3333	0.0000	
16561	0.0000	0.0000	0.0000	1.4706	1.4706	0.0000	0.0000	0.0000	
16721	0.0000	0.0000	0.0000	4.8780	4.8780	0.0000	0.0000	0.0000	
16761	9.0909	0.0000	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	
16771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16821	0.0000	0.0000	0.0000	4.7619	9.5238	0.0000	4.7619	0.0000	
16951	0.0000	0.0000	0.0000	0.0000	2.2727	2.2727	2.2727	0.0000	
6940	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17511	0.0000	0.0000	0.0000	0.0000	5.3571	1.7857	5.3571	0.0000	
17521	1.8519	0.0000	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	
1671	0.0000	0.0000	0.0000	1.5873	1.5873	0.0000	0.0000	0.0000	
2201	0.0000	0.0000	0.0000	22.2222	22.2222	0.0000	0.0000	0.0000	
2271	0.0000	0.0000	0.0000	2.7027	2.7027	0.0000	0.0000	0.0000	
2441	0.7519	0.0000	0.0000	0.7519	0.7519	0.0000	0.0000	0.0000	
2471	0.0000	0.0000	0.0000	1.6129	1.6129	0.0000	0.0000	0.0000	
2561	0.0000	0.0000	0.0000	6.2500	6.2500	0.0000	0.0000	0.0000	
2621	0.0000	0.0000	0.0000	2.2222	2.2222	0.0000	0.0000	0.0000	
660	25.0000	0.0000	0.0000	25.0000	25.0000	0.0000	0.0000	0.0000	
1430	0.0000	0.0000	0.0000	0.0000	2.0408	0.0000	2.0408	0.0000	
4581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6081	0.0000	0.0000	0.0000	2.9412	2.9412	0.0000	0.0000	0.0000	
2010	0.0000	0.0000	0.0000	2.8571	4.2857	0.0000	1.4286	0.0000	
2070	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
11061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11241	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	
14171	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
5840	5.2632	0.0000	0.0000	5.2632	5.2632	0.0000	0.0000	0.0000	
14511	0.0000	0.0000	0.0000	4.7619	4.7619	0.0000	0.0000	0.0000	
7310	0.0000	0.0000	0.0000	2.8571	2.8571	0.0000	0.0000	0.0000	
7320	0.0000	0.0000	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	
8361	0.5376	0.0000	0.0000	5.9140	7.5269	0.0000	1.6129	1.0753	
8381	0.0000	0.0000	0.0000	11.7647	13.2353	0.0000	1.4706	1.4706	
8831	0.7042	0.0000	0.0000	2.8169	2.8169	0.0000	0.0000	0.0000	
14221	0.0000	1.4286	0.0000	1.4286	2.8571	0.0000	1.4286	0.0000	
14341	0.0000	0.0000	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	
