ID	PERCEPTUAL PROCESSES	SEEING	HEARING	FEELING	
2141	3.7037	0.0000	0.0000	0.0000	
4851	0.0000	0.0000	0.0000	0.0000	
8111	0.0000	0.0000	0.0000	0.0000	
8131	3.0303	0.0000	1.5152	1.5152	
5931	0.9901	0.6601	0.3300	0.0000	
6121	0.0000	0.0000	0.0000	0.0000	
1940	0.0000	0.0000	0.0000	0.0000	
7031	1.2346	1.2346	0.0000	0.0000	
8261	0.0000	0.0000	0.0000	0.0000	
2630	5.8824	5.8824	0.0000	0.0000	
2650	4.0000	0.0000	2.0000	2.0000	
8401	0.0000	0.0000	0.0000	0.0000	
11901	0.0000	0.0000	0.0000	0.0000	
14021	0.0000	0.0000	0.0000	0.0000	
14421	0.0000	0.0000	0.0000	0.0000	
17211	0.0000	0.0000	0.0000	0.0000	
17241	0.0000	0.0000	0.0000	0.0000	
17251	0.0000	0.0000	0.0000	0.0000	
7050	1.9231	0.0000	0.0000	1.9231	
17281	1.6667	1.6667	0.0000	0.0000	
17411	3.1915	2.1277	1.0638	0.0000	
17541	0.0000	0.0000	0.0000	0.0000	
6990	0.0000	0.0000	0.0000	0.0000	
7000	0.0000	0.0000	0.0000	0.0000	
17601	1.8987	0.6329	0.6329	0.6329	
17861	1.1538	0.3846	0.3846	0.3846	
17911	1.8779	1.4085	0.0000	0.4695	
18021	1.7391	1.7391	0.0000	0.0000	
18041	0.7692	0.0000	0.0000	0.7692	
18081	1.2658	1.2658	0.0000	0.0000	
18281	0.0000	0.0000	0.0000	0.0000	
7190	11.1111	11.1111	0.0000	0.0000	
18291	1.3072	0.6536	0.0000	0.6536	
2051	0.0000	0.0000	0.0000	0.0000	
2281	0.0000	0.0000	0.0000	0.0000	
1810	0.8929	0.8929	0.0000	0.0000	
2180	2.5974	2.5974	0.0000	0.0000	
2961	4.0816	2.0408	0.0000	2.0408	
1820	4.3956	0.0000	0.0000	4.3956	
3211	3.4483	0.0000	0.0000	3.4483	
3301	1.8349	0.0000	0.0000	1.8349	
1830	0.0000	0.0000	0.0000	0.0000	
3741	0.8197	0.0000	0.0000	0.8197	
1760	0.0000	0.0000	0.0000	0.0000	
1790	1.2195	0.0000	1.2195	0.0000	
4041	3.4483	0.0000	3.4483	0.0000	
4051	0.0000	0.0000	0.0000	0.0000	
1800	2.7778	2.7778	0.0000	0.0000	
4091	0.0000	0.0000	0.0000	0.0000	
4391	0.0000	0.0000	0.0000	0.0000	
4421	2.1277	0.0000	0.0000	0.0000	
4981	1.2048	0.6024	0.0000	0.6024	
5071	3.6364	2.7273	0.0000	0.9091	
1840	1.8868	1.8868	0.0000	0.0000	
5851	0.0000	0.0000	0.0000	0.0000	
1960	0.0000	0.0000	0.0000	0.0000	
6201	0.0000	0.0000	0.0000	0.0000	
1850	3.8462	3.8462	0.0000	3.8462	
1930	0.0000	0.0000	0.0000	0.0000	
1950	0.0000	0.0000	0.0000	0.0000	
6381	2.0000	0.0000	2.0000	0.0000	
2150	0.0000	0.0000	0.0000	0.0000	
9081	0.8475	0.0000	0.8475	0.0000	
9291	0.0000	0.0000	0.0000	0.0000	
3120	0.0000	0.0000	0.0000	0.0000	
3170	5.4054	5.4054	0.0000	0.0000	
3180	0.0000	0.0000	0.0000	0.0000	
3190	0.0000	0.0000	0.0000	0.0000	
3210	0.0000	0.0000	0.0000	0.0000	
9331	0.0000	0.0000	0.0000	0.0000	
3290	0.0000	0.0000	0.0000	0.0000	
3350	1.0870	0.0000	1.0870	0.0000	
3440	0.0000	0.0000	0.0000	0.0000	
9371	1.4286	1.4286	0.0000	0.0000	
3700	2.5316	0.0000	2.5316	0.0000	
9561	0.0000	0.0000	0.0000	0.0000	
9611	0.0000	0.0000	0.0000	0.0000	
9671	0.0000	0.0000	0.0000	0.0000	
3260	1.9231	1.9231	0.0000	0.0000	
3360	0.0000	0.0000	0.0000	0.0000	
9741	0.0000	0.0000	0.0000	0.0000	
3370	0.0000	0.0000	0.0000	0.0000	
3390	0.0000	0.0000	0.0000	0.0000	
3410	0.0000	0.0000	0.0000	0.0000	
3420	4.1667	4.1667	0.0000	0.0000	
3430	0.0000	0.0000	0.0000	0.0000	
3470	0.0000	0.0000	0.0000	0.0000	
9841	0.0000	0.0000	0.0000	0.0000	
3520	0.0000	0.0000	0.0000	0.0000	
3620	3.1390	3.1390	0.0000	0.0000	
9911	0.8929	0.8929	0.0000	0.0000	
3600	0.0000	0.0000	0.0000	0.0000	
3610	0.0000	0.0000	0.0000	0.0000	
9981	0.0000	0.0000	0.0000	0.0000	
3730	0.7463	0.0000	0.7463	0.0000	
3750	0.0000	0.0000	0.0000	0.0000	
9991	4.3478	4.3478	0.0000	0.0000	
10171	0.0000	0.0000	0.0000	0.0000	
10431	0.0000	0.0000	0.0000	0.0000	
3810	2.7875	2.7875	0.0000	0.0000	
3830	1.5385	1.5385	0.0000	0.0000	
10591	0.0000	0.0000	0.0000	0.0000	
10611	3.7037	0.0000	1.8519	1.8519	
14651	0.0000	0.0000	0.0000	0.0000	
14661	0.0000	0.0000	0.0000	0.0000	
14701	6.2500	0.0000	2.0833	4.1667	
14811	0.0000	0.0000	0.0000	0.0000	
14821	0.0000	0.0000	0.0000	0.0000	
14831	0.0000	0.0000	0.0000	0.0000	
19071	0.0000	0.0000	0.0000	0.0000	
19121	0.0000	0.0000	0.0000	0.0000	
19701	0.0000	0.0000	0.0000	0.0000	
19771	0.0000	0.0000	0.0000	0.0000	
20731	0.0000	0.0000	0.0000	0.0000	
21101	0.0000	0.0000	0.0000	0.0000	
7870	1.8519	0.0000	1.8519	0.0000	
271	2.2727	2.2727	0.0000	0.0000	
361	4.7619	4.7619	0.0000	0.0000	
401	0.0000	0.0000	0.0000	0.0000	
821	0.0000	0.0000	0.0000	0.0000	
1251	0.0000	0.0000	0.0000	0.0000	
830	0.0000	0.0000	0.0000	0.0000	
1590	0.0000	0.0000	0.0000	0.0000	
3501	0.0000	0.0000	0.0000	0.0000	
870	0.0000	0.0000	0.0000	0.0000	
5641	0.0000	0.0000	0.0000	0.0000	
9871	0.0000	0.0000	0.0000	0.0000	
5970	11.1111	11.1111	0.0000	0.0000	
11211	0.0000	0.0000	0.0000	0.0000	
12991	5.2632	5.2632	0.0000	0.0000	
13411	5.5556	5.5556	0.0000	0.0000	
13761	0.0000	0.0000	0.0000	0.0000	
13781	10.0000	10.0000	0.0000	0.0000	
14481	0.0000	0.0000	0.0000	0.0000	
5921	2.3560	0.7853	1.5707	0.0000	
6131	2.8302	0.0000	2.8302	0.0000	
11881	0.7491	0.3745	0.3745	0.0000	
11891	0.0000	0.0000	0.0000	0.0000	
12651	0.8163	0.8163	0.0000	0.0000	
5070	0.0000	0.0000	0.0000	0.0000	
5410	2.0202	2.0202	0.0000	0.0000	
5540	0.0000	0.0000	0.0000	0.0000	
12831	1.6000	1.6000	0.0000	0.0000	
5200	3.3613	1.6807	1.6807	0.0000	
5220	3.4247	1.3699	1.3699	0.6849	
13171	1.9231	0.0000	1.9231	0.0000	
5210	0.0000	0.0000	0.0000	0.0000	
5230	1.5385	0.0000	0.0000	1.5385	
5910	0.0000	0.0000	0.0000	0.0000	
5920	0.7246	0.7246	0.0000	0.0000	
17161	0.0000	0.0000	0.0000	0.0000	
2041	2.5000	2.5000	0.0000	0.0000	
2431	0.0000	0.0000	0.0000	0.0000	
2761	0.0000	0.0000	0.0000	0.0000	
2821	0.0000	0.0000	0.0000	0.0000	
3121	0.0000	0.0000	0.0000	0.0000	
3521	1.0753	1.0753	0.0000	0.0000	
3591	0.0000	0.0000	0.0000	0.0000	
3651	0.0000	0.0000	0.0000	0.0000	
3661	0.0000	0.0000	0.0000	0.0000	
3751	2.5641	2.5641	0.0000	0.0000	
3771	2.7027	0.0000	0.0000	0.0000	
960	1.2500	1.2500	0.0000	0.0000	
2080	0.0000	0.0000	0.0000	0.0000	
3821	0.0000	0.0000	0.0000	0.0000	
4121	2.5862	0.0000	0.0000	0.0000	
4501	0.0000	0.0000	0.0000	0.0000	
5631	0.0000	0.0000	0.0000	0.0000	
6361	2.0833	0.0000	0.0000	2.0833	
6611	1.4706	1.4706	0.0000	0.0000	
9061	0.9524	0.0000	0.9524	0.0000	
9101	0.0000	0.0000	0.0000	0.0000	
2940	0.0000	0.0000	0.0000	0.0000	
2960	6.2500	6.2500	0.0000	0.0000	
14631	1.7857	1.7857	0.0000	0.0000	
16741	0.0000	0.0000	0.0000	0.0000	
18981	2.4390	2.4390	0.0000	0.0000	
19871	0.0000	0.0000	0.0000	0.0000	
7500	0.6024	0.0000	0.0000	0.6024	
7540	0.0000	0.0000	0.0000	0.0000	
7550	1.4493	0.0000	1.4493	0.0000	
20031	0.0000	0.0000	0.0000	0.0000	
7570	0.0000	0.0000	0.0000	0.0000	
20421	3.4483	3.4483	0.0000	0.0000	
241	3.0303	3.0303	0.0000	0.0000	
411	0.0000	0.0000	0.0000	0.0000	
60	0.0000	0.0000	0.0000	0.0000	
70	0.0000	0.0000	0.0000	0.0000	
80	0.0000	0.0000	0.0000	0.0000	
861	0.0000	0.0000	0.0000	0.0000	
6620	0.0000	0.0000	0.0000	0.0000	
15851	2.6316	2.6316	0.0000	0.0000	
5781	3.0303	3.0303	0.0000	0.0000	
9651	3.0303	3.0303	0.0000	0.0000	
13031	3.0303	3.0303	0.0000	0.0000	
15571	3.0769	3.0769	0.0000	0.0000	
16911	3.0303	3.0303	0.0000	0.0000	
18141	3.0303	3.0303	0.0000	0.0000	
19031	3.0303	3.0303	0.0000	0.0000	
20711	3.0303	3.0303	0.0000	0.0000	
11851	0.0000	0.0000	0.0000	0.0000	
17111	0.0000	0.0000	0.0000	0.0000	
17141	0.0000	0.0000	0.0000	0.0000	
17631	0.0000	0.0000	0.0000	0.0000	
17851	0.0000	0.0000	0.0000	0.0000	
2021	2.2222	0.0000	2.2222	0.0000	
9021	0.5848	0.0000	0.0000	0.5848	
9041	0.0000	0.0000	0.0000	0.0000	
3220	0.0000	0.0000	0.0000	0.0000	
3380	0.0000	0.0000	0.0000	0.0000	
9621	2.0408	0.0000	2.0408	0.0000	
13661	2.0202	1.5152	0.5051	0.0000	
14501	0.0000	0.0000	0.0000	0.0000	
18961	0.0000	0.0000	0.0000	0.0000	
19141	1.9608	1.3072	0.0000	0.6536	
231	2.7778	2.7778	0.0000	0.0000	
501	0.0000	0.0000	0.0000	0.0000	
771	0.0000	0.0000	0.0000	0.0000	
5751	0.0000	0.0000	0.0000	0.0000	
11801	1.3158	1.3158	0.0000	0.0000	
11811	5.2632	5.2632	0.0000	0.0000	
4230	0.0000	0.0000	0.0000	0.0000	
11821	1.7391	1.7391	0.0000	0.0000	
4710	0.0000	0.0000	0.0000	0.0000	
12211	1.3699	1.3699	0.0000	0.0000	
5180	0.0000	0.0000	0.0000	0.0000	
5610	0.0000	0.0000	0.0000	0.0000	
12661	0.8333	0.8333	0.0000	0.0000	
17031	0.0000	0.0000	0.0000	0.0000	
17061	0.0000	0.0000	0.0000	0.0000	
6870	1.7699	0.0000	0.8850	0.8850	
2011	0.0000	0.0000	0.0000	0.0000	
8981	0.0000	0.0000	0.0000	0.0000	
9141	0.0000	0.0000	0.0000	0.0000	
9431	0.0000	0.0000	0.0000	0.0000	
14491	2.0000	2.0000	0.0000	0.0000	
14611	20.0000	0.0000	0.0000	20.0000	
14691	0.5917	0.5917	0.0000	0.0000	
6050	1.2195	1.2195	0.0000	0.0000	
6130	2.8571	2.8571	0.0000	0.0000	
6150	2.0000	2.0000	0.0000	0.0000	
14981	2.0408	1.0204	1.0204	0.0000	
6190	0.0000	0.0000	0.0000	0.0000	
15011	1.5873	0.0000	1.5873	0.0000	
6610	1.9608	1.9608	0.0000	0.0000	
15361	0.0000	0.0000	0.0000	0.0000	
18941	0.0000	0.0000	0.0000	0.0000	
221	0.0000	0.0000	0.0000	0.0000	
331	0.0000	0.0000	0.0000	0.0000	
471	0.0000	0.0000	0.0000	0.0000	
1801	0.0000	0.0000	0.0000	0.0000	
2101	0.0000	0.0000	0.0000	0.0000	
740	0.0000	0.0000	0.0000	0.0000	
3681	0.0000	0.0000	0.0000	0.0000	
5741	3.0303	0.0000	0.0000	3.0303	
5911	0.9346	0.9346	0.0000	0.0000	
6251	0.0000	0.0000	0.0000	0.0000	
6281	0.0000	0.0000	0.0000	0.0000	
6411	0.0000	0.0000	0.0000	0.0000	
6561	0.7874	0.7874	0.0000	0.0000	
11091	1.0830	0.3610	0.7220	0.0000	
12291	1.7857	1.7857	0.0000	0.0000	
4890	1.7857	1.7857	0.0000	0.0000	
11791	0.0000	0.0000	0.0000	0.0000	
11841	0.0000	0.0000	0.0000	0.0000	
4340	2.3952	0.0000	1.7964	0.0000	
11921	0.0000	0.0000	0.0000	0.0000	
4330	4.7619	3.1746	1.5873	0.0000	
4410	0.0000	0.0000	0.0000	0.0000	
4450	0.0000	0.0000	0.0000	0.0000	
4470	0.0000	0.0000	0.0000	0.0000	
12131	0.0000	0.0000	0.0000	0.0000	
12151	1.3043	0.4348	0.8696	0.0000	
4590	0.0000	0.0000	0.0000	0.0000	
12421	0.0000	0.0000	0.0000	0.0000	
4740	0.0000	0.0000	0.0000	0.0000	
4960	1.2579	0.0000	0.6289	0.6289	
12781	0.9709	0.4854	0.4854	0.0000	
5040	0.0000	0.0000	0.0000	0.0000	
17011	3.7383	3.7383	0.0000	0.0000	
17081	0.0000	0.0000	0.0000	0.0000	
1981	1.1111	0.5556	0.5556	0.0000	
8931	0.0000	0.0000	0.0000	0.0000	
8941	0.0000	0.0000	0.0000	0.0000	
8971	3.0303	3.0303	0.0000	0.0000	
9051	0.0000	0.0000	0.0000	0.0000	
3080	7.4074	7.4074	0.0000	0.0000	
9301	0.0000	0.0000	0.0000	0.0000	
9311	1.4286	1.4286	0.0000	0.0000	
3110	0.0000	0.0000	0.0000	0.0000	
3130	0.0000	0.0000	0.0000	0.0000	
14461	1.5385	0.0000	1.5385	0.0000	
14471	1.8519	0.6173	1.2346	0.0000	
14551	2.7027	0.0000	2.7027	0.0000	
14781	2.7273	2.7273	0.0000	0.0000	
15621	0.8130	0.8130	0.0000	0.0000	
6590	16.6667	0.0000	0.0000	16.6667	
15671	0.0000	0.0000	0.0000	0.0000	
15941	3.5714	0.0000	3.5714	0.0000	
16381	5.5556	0.0000	5.5556	0.0000	
16411	0.0000	0.0000	0.0000	0.0000	
18931	0.0000	0.0000	0.0000	0.0000	
19051	0.0000	0.0000	0.0000	0.0000	
21111	0.0000	0.0000	0.0000	0.0000	
21321	0.0000	0.0000	0.0000	0.0000	
191	4.5455	3.4091	0.0000	1.1364	
391	0.0000	0.0000	0.0000	0.0000	
50	0.0000	0.0000	0.0000	0.0000	
481	0.0000	0.0000	0.0000	0.0000	
621	1.4493	0.0000	1.4493	0.0000	
330	11.1111	11.1111	0.0000	0.0000	
631	3.0000	1.0000	2.0000	0.0000	
360	5.2632	0.0000	0.0000	5.2632	
671	0.0000	0.0000	0.0000	0.0000	
921	0.0000	0.0000	0.0000	0.0000	
961	0.0000	0.0000	0.0000	0.0000	
340	2.7778	0.0000	0.0000	2.7778	
5671	0.0000	0.0000	0.0000	0.0000	
11761	1.1236	0.0000	1.1236	0.0000	
16881	0.0000	0.0000	0.0000	0.0000	
1871	5.7692	3.8462	0.0000	0.0000	
2061	3.7037	1.8519	0.0000	0.0000	
750	0.0000	0.0000	0.0000	0.0000	
2860	1.8182	1.8182	0.0000	0.0000	
2111	0.0000	0.0000	0.0000	0.0000	
760	5.8824	5.8824	0.0000	0.0000	
2581	0.0000	0.0000	0.0000	0.0000	
2681	1.2821	1.2821	0.0000	0.0000	
770	0.0000	0.0000	0.0000	0.0000	
2721	1.6393	0.0000	0.0000	0.0000	
2751	2.8986	0.0000	0.0000	0.0000	
780	3.1250	3.1250	0.0000	0.0000	
2811	2.7027	2.7027	0.0000	0.0000	
2831	0.8850	0.8850	0.0000	0.0000	
1230	7.6923	0.0000	7.6923	0.0000	
2851	0.0000	0.0000	0.0000	0.0000	
2861	7.1429	7.1429	0.0000	0.0000	
3111	1.6129	1.6129	0.0000	0.0000	
3171	1.8182	1.8182	0.0000	0.0000	
3541	0.0000	0.0000	0.0000	0.0000	
3631	0.0000	0.0000	0.0000	0.0000	
3731	2.2989	1.1494	0.0000	1.1494	
3871	2.3256	0.0000	2.3256	0.0000	
3901	2.4390	0.0000	0.0000	2.4390	
1010	0.0000	0.0000	0.0000	0.0000	
1090	0.0000	0.0000	0.0000	0.0000	
1100	0.0000	0.0000	0.0000	0.0000	
1130	0.0000	0.0000	0.0000	0.0000	
1170	0.0000	0.0000	0.0000	0.0000	
1690	0.0000	0.0000	0.0000	0.0000	
4021	0.0000	0.0000	0.0000	0.0000	
4201	2.8571	2.8571	0.0000	0.0000	
4241	9.3750	4.6875	1.5625	1.5625	
1140	2.8986	1.4493	0.0000	0.0000	
4371	0.0000	0.0000	0.0000	0.0000	
1180	0.0000	0.0000	0.0000	0.0000	
4401	0.0000	0.0000	0.0000	0.0000	
4671	0.6623	0.0000	0.0000	0.6623	
4691	1.5152	1.5152	0.0000	0.0000	
4721	0.0000	0.0000	0.0000	0.0000	
4741	0.0000	0.0000	0.0000	0.0000	
2850	2.1277	0.0000	0.0000	0.0000	
2890	0.8929	0.0000	0.0000	0.8929	
4821	1.8519	1.8519	0.0000	0.0000	
4881	0.0000	0.0000	0.0000	0.0000	
1470	6.6667	6.6667	0.0000	0.0000	
5021	3.5714	3.5714	0.0000	0.0000	
1410	0.0000	0.0000	0.0000	0.0000	
5101	2.1739	2.1739	0.0000	0.0000	
5221	1.6393	0.0000	1.6393	0.0000	
5281	0.0000	0.0000	0.0000	0.0000	
5591	0.0000	0.0000	0.0000	0.0000	
5801	1.6393	1.6393	0.0000	0.0000	
5821	2.6667	1.3333	0.0000	0.0000	
5881	0.0000	0.0000	0.0000	0.0000	
1910	3.1250	0.0000	3.1250	0.0000	
5891	1.8182	1.8182	0.0000	0.0000	
5941	1.9231	0.0000	0.0000	1.9231	
6181	0.0000	0.0000	0.0000	0.0000	
6231	0.0000	0.0000	0.0000	0.0000	
6531	0.0000	0.0000	0.0000	0.0000	
8861	0.0000	0.0000	0.0000	0.0000	
9001	0.0000	0.0000	0.0000	0.0000	
9091	0.0000	0.0000	0.0000	0.0000	
9121	0.8547	0.0000	0.0000	0.8547	
10451	4.4304	1.8987	0.0000	1.8987	
10491	0.8000	0.8000	0.0000	0.0000	
14401	0.0000	0.0000	0.0000	0.0000	
15231	0.0000	0.0000	0.0000	0.0000	
6480	2.4390	0.0000	0.0000	2.4390	
18911	0.6369	0.0000	0.0000	0.6369	
19061	1.9608	1.9608	0.0000	0.0000	
19131	0.0000	0.0000	0.0000	0.0000	
181	0.5405	0.0000	0.0000	0.0000	
251	0.0000	0.0000	0.0000	0.0000	
311	11.1111	0.0000	11.1111	0.0000	
371	0.0000	0.0000	0.0000	0.0000	
240	0.0000	0.0000	0.0000	0.0000	
991	0.0000	0.0000	0.0000	0.0000	
250	0.0000	0.0000	0.0000	0.0000	
1021	0.0000	0.0000	0.0000	0.0000	
260	0.9009	0.0000	0.0000	0.9009	
1331	0.0000	0.0000	0.0000	0.0000	
270	0.0000	0.0000	0.0000	0.0000	
1611	0.0000	0.0000	0.0000	0.0000	
5621	0.0000	0.0000	0.0000	0.0000	
6811	1.4925	0.0000	0.0000	1.4925	
2160	2.4390	0.0000	0.0000	2.4390	
2170	1.2658	0.0000	0.0000	1.2658	
2360	0.0000	0.0000	0.0000	0.0000	
6911	0.0000	0.0000	0.0000	0.0000	
6941	0.0000	0.0000	0.0000	0.0000	
6951	0.0000	0.0000	0.0000	0.0000	
6961	0.0000	0.0000	0.0000	0.0000	
6971	0.0000	0.0000	0.0000	0.0000	
6981	0.0000	0.0000	0.0000	0.0000	
2220	0.0000	0.0000	0.0000	0.0000	
7751	2.8571	2.8571	0.0000	0.0000	
7871	5.2632	0.0000	5.2632	0.0000	
11421	1.2658	1.2658	0.0000	0.0000	
11431	0.0000	0.0000	0.0000	0.0000	
4160	0.0000	0.0000	0.0000	0.0000	
11441	0.0000	0.0000	0.0000	0.0000	
4180	0.0000	0.0000	0.0000	0.0000	
4240	0.0000	0.0000	0.0000	0.0000	
4440	0.0000	0.0000	0.0000	0.0000	
4460	0.0000	0.0000	0.0000	0.0000	
4480	0.0000	0.0000	0.0000	0.0000	
4510	0.0000	0.0000	0.0000	0.0000	
4690	0.9174	0.0000	0.0000	0.9174	
11451	0.0000	0.0000	0.0000	0.0000	
11461	0.0000	0.0000	0.0000	0.0000	
4210	0.0000	0.0000	0.0000	0.0000	
4520	0.0000	0.0000	0.0000	0.0000	
5500	0.0000	0.0000	0.0000	0.0000	
11471	0.5882	0.5882	0.0000	0.0000	
11481	0.0000	0.0000	0.0000	0.0000	
4220	0.0000	0.0000	0.0000	0.0000	
4550	0.0000	0.0000	0.0000	0.0000	
5510	0.0000	0.0000	0.0000	0.0000	
11491	0.6667	0.6667	0.0000	0.0000	
11511	0.0000	0.0000	0.0000	0.0000	
4370	0.0000	0.0000	0.0000	0.0000	
4570	0.0000	0.0000	0.0000	0.0000	
11531	0.0000	0.0000	0.0000	0.0000	
4380	4.5455	4.5455	0.0000	0.0000	
4610	0.0000	0.0000	0.0000	0.0000	
11541	0.0000	0.0000	0.0000	0.0000	
4620	0.0000	0.0000	0.0000	0.0000	
11551	1.2195	0.0000	1.2195	0.0000	
4400	4.7619	4.7619	0.0000	0.0000	
4630	0.0000	0.0000	0.0000	0.0000	
11561	0.0000	0.0000	0.0000	0.0000	
4390	0.0000	0.0000	0.0000	0.0000	
4640	0.0000	0.0000	0.0000	0.0000	
11571	0.0000	0.0000	0.0000	0.0000	
12251	2.1978	1.0989	0.0000	0.0000	
4680	2.2727	2.2727	0.0000	0.0000	
4910	1.2195	0.0000	0.0000	1.2195	
4970	3.6269	3.1088	0.0000	0.5181	
5100	0.5376	0.5376	0.0000	0.0000	
5110	0.0000	0.0000	0.0000	0.0000	
5600	1.1236	0.0000	0.0000	0.0000	
16671	3.0303	3.0303	0.0000	0.0000	
16711	2.4390	0.0000	0.0000	2.4390	
16981	0.0000	0.0000	0.0000	0.0000	
6910	0.0000	0.0000	0.0000	0.0000	
6970	3.5714	3.5714	0.0000	0.0000	
17221	0.0000	0.0000	0.0000	0.0000	
17401	0.0000	0.0000	0.0000	0.0000	
1841	1.3889	0.0000	0.0000	0.0000	
1971	0.0000	0.0000	0.0000	0.0000	
2001	0.9709	0.9709	0.0000	0.0000	
2131	1.6393	1.6393	0.0000	0.0000	
2191	2.5641	2.5641	0.0000	0.0000	
2641	1.0989	1.0989	0.0000	0.0000	
3811	0.0000	0.0000	0.0000	0.0000	
3921	1.1628	0.0000	0.0000	1.1628	
4151	5.5556	1.8519	1.8519	1.8519	
7361	2.1739	0.0000	2.1739	0.0000	
15731	0.0000	0.0000	0.0000	0.0000	
15891	0.0000	0.0000	0.0000	0.0000	
15901	0.0000	0.0000	0.0000	0.0000	
8851	1.8519	1.8519	0.0000	0.0000	
9171	0.0000	0.0000	0.0000	0.0000	
4070	0.0000	0.0000	0.0000	0.0000	
9231	1.9608	0.9804	0.0000	0.0000	
14381	0.0000	0.0000	0.0000	0.0000	
14531	0.0000	0.0000	0.0000	0.0000	
14571	0.0000	0.0000	0.0000	0.0000	
15101	5.2632	5.2632	0.0000	0.0000	
18821	1.1905	0.0000	1.1905	0.0000	
19281	0.0000	0.0000	0.0000	0.0000	
161	0.0000	0.0000	0.0000	0.0000	
5571	0.0000	0.0000	0.0000	0.0000	
11411	2.2727	1.5152	0.0000	0.7576	
11731	1.8349	1.8349	0.0000	0.0000	
4320	0.0000	0.0000	0.0000	0.0000	
16641	0.5102	0.5102	0.0000	0.0000	
16781	1.9231	1.9231	0.0000	0.0000	
16901	2.4390	0.0000	0.0000	2.4390	
17761	1.5873	1.5873	0.0000	0.0000	
7140	1.9608	1.9608	0.0000	0.0000	
1771	0.0000	0.0000	0.0000	0.0000	
1831	2.7523	2.7523	0.0000	0.0000	
510	1.4085	1.4085	0.0000	0.0000	
640	0.0000	0.0000	0.0000	0.0000	
8731	0.0000	0.0000	0.0000	0.0000	
8781	5.3571	4.7619	0.5952	0.0000	
8791	0.0000	0.0000	0.0000	0.0000	
14371	2.0000	0.0000	0.0000	0.6667	
18801	2.6432	0.8811	1.3216	0.0000	
19161	0.0000	0.0000	0.0000	0.0000	
19241	0.0000	0.0000	0.0000	0.0000	
19271	0.0000	0.0000	0.0000	0.0000	
20791	1.1236	1.1236	0.0000	0.0000	
151	0.0000	0.0000	0.0000	0.0000	
871	0.0000	0.0000	0.0000	0.0000	
881	4.3478	4.3478	0.0000	0.0000	
3711	0.0000	0.0000	0.0000	0.0000	
5531	5.2632	5.2632	0.0000	0.0000	
11331	11.1111	8.3333	2.7778	0.0000	
11351	15.7143	15.7143	0.0000	0.0000	
4350	2.8846	2.4038	0.0000	0.4808	
4360	10.7143	3.5714	7.1429	0.0000	
4780	0.0000	0.0000	0.0000	0.0000	
4820	1.9737	0.4386	0.2193	1.3158	
4830	0.8287	0.0000	0.8287	0.0000	
4850	0.0000	0.0000	0.0000	0.0000	
11361	0.4545	0.4545	0.0000	0.0000	
4840	0.0000	0.0000	0.0000	0.0000	
11401	8.1395	6.9767	1.1628	0.0000	
11581	2.0725	1.5544	0.5181	0.0000	
11601	8.1081	4.5045	3.6036	0.0000	
11631	5.9406	5.9406	0.0000	0.0000	
11641	5.0761	3.0457	2.0305	0.0000	
4800	10.4167	10.4167	0.0000	0.0000	
11671	8.5308	6.6351	1.8957	0.0000	
11691	3.6364	3.6364	0.0000	0.0000	
11711	1.0000	1.0000	0.0000	0.0000	
12481	0.0000	0.0000	0.0000	0.0000	
12521	4.0000	4.0000	0.0000	0.0000	
13231	0.7194	0.0000	0.7194	0.0000	
13531	5.0000	0.0000	5.0000	0.0000	
5450	0.0000	0.0000	0.0000	0.0000	
13541	1.5504	1.0336	0.5168	0.0000	
5460	1.4925	0.0000	1.4925	0.0000	
13561	0.0000	0.0000	0.0000	0.0000	
5530	0.0000	0.0000	0.0000	0.0000	
5550	0.0000	0.0000	0.0000	0.0000	
5640	4.1667	4.1667	0.0000	0.0000	
5850	2.9851	0.0000	2.9851	0.0000	
16631	0.0000	0.0000	0.0000	0.0000	
1751	1.8182	1.8182	0.0000	0.0000	
4931	0.0000	0.0000	0.0000	0.0000	
8651	0.0000	0.0000	0.0000	0.0000	
10141	0.9901	0.9901	0.0000	0.0000	
14361	0.0000	0.0000	0.0000	0.0000	
15391	1.7391	1.7391	0.0000	0.0000	
18791	0.0000	0.0000	0.0000	0.0000	
141	6.7227	4.2017	0.8403	1.6807	
451	3.1250	0.0000	0.0000	3.1250	
130	1.1765	0.5882	0.0000	0.5882	
180	2.7027	0.0000	0.6757	2.0270	
1221	2.9197	1.4599	1.0949	0.3650	
5481	0.0000	0.0000	0.0000	0.0000	
5511	0.0000	0.0000	0.0000	0.0000	
5871	0.0000	0.0000	0.0000	0.0000	
6041	0.0000	0.0000	0.0000	0.0000	
6301	0.0000	0.0000	0.0000	0.0000	
6521	0.0000	0.0000	0.0000	0.0000	
11271	0.0000	0.0000	0.0000	0.0000	
16601	0.7692	0.7692	0.0000	0.0000	
16961	2.3256	2.3256	0.0000	0.0000	
16971	0.0000	0.0000	0.0000	0.0000	
16991	0.0000	0.0000	0.0000	0.0000	
17041	0.0000	0.0000	0.0000	0.0000	
6850	0.0000	0.0000	0.0000	0.0000	
17101	1.4286	1.4286	0.0000	0.0000	
17561	0.0000	0.0000	0.0000	0.0000	
1731	0.0000	0.0000	0.0000	0.0000	
8561	0.0000	0.0000	0.0000	0.0000	
8901	3.0612	2.0408	0.0000	1.0204	
8991	0.0000	0.0000	0.0000	0.0000	
