ID	QMARKS	PERIOD	APOSTRO	COLON	QUOTE	QMARK	SEMIC	COMMA	EXCLAM	PARENTH	ALLPCT	DASH	OTHERP	
3081	0.0000	5.4054	0.0000	0.0000	0.0000	0.0000	0.0000	8.1081	4.0541	0.0000	21.6216	0.0000	4.0541	
3131	0.0000	6.9767	1.1628	0.0000	0.0000	0.0000	0.0000	2.3256	0.0000	0.0000	11.6279	0.0000	1.1628	
3141	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
1660	50.0000	8.0000	0.0000	0.0000	0.0000	4.0000	0.0000	8.0000	0.0000	0.0000	28.0000	0.0000	8.0000	
3181	0.0000	9.3750	0.0000	0.0000	0.0000	0.0000	0.0000	3.1250	0.0000	0.0000	12.5000	0.0000	0.0000	
3201	0.0000	8.6957	6.5217	0.0000	0.0000	0.0000	0.0000	6.5217	0.0000	0.0000	39.1304	0.0000	17.3913	
980	0.0000	10.5263	5.2632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.3158	5.2632	5.2632	
1290	0.0000	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	4.5455	4.5455	0.0000	18.1818	0.0000	0.0000	
3251	20.0000	7.8431	5.8824	0.0000	0.0000	1.9608	0.0000	1.9608	1.9608	1.9608	23.5294	0.0000	1.9608	
3291	0.0000	11.7647	1.9608	0.0000	0.0000	0.0000	0.0000	0.0000	1.9608	0.0000	19.6078	0.0000	3.9216	
3361	0.0000	5.7692	1.9231	0.0000	0.0000	0.0000	0.0000	3.8462	0.0000	0.0000	17.3077	0.0000	5.7692	
3381	0.0000	8.1395	2.3256	1.1628	0.0000	0.0000	0.0000	4.6512	1.1628	0.0000	25.5814	0.0000	8.1395	
910	0.0000	8.0000	4.0000	2.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	22.0000	0.0000	6.0000	
1420	0.0000	2.7778	2.7778	0.0000	0.0000	0.0000	0.0000	2.7778	2.7778	2.7778	19.4444	0.0000	5.5556	
3431	0.0000	5.5118	4.7244	1.5748	0.0000	0.0000	0.0000	2.3622	0.0000	1.5748	22.8346	1.5748	5.5118	
3461	0.0000	3.3898	0.8475	0.8475	0.0000	0.0000	0.0000	5.9322	0.8475	0.8475	16.9492	2.5424	1.6949	
3481	0.0000	6.5217	2.1739	0.0000	0.0000	0.0000	0.0000	4.3478	2.1739	0.0000	19.5652	0.0000	4.3478	
3491	0.0000	4.3478	4.3478	0.0000	0.0000	0.0000	0.0000	8.6957	0.0000	0.0000	26.0870	0.0000	8.6957	
3551	0.0000	4.4776	0.0000	0.0000	0.0000	0.0000	0.0000	2.9851	2.9851	0.0000	14.9254	0.0000	4.4776	
3581	0.0000	4.4444	2.2222	0.0000	0.0000	0.0000	0.0000	4.4444	0.0000	0.0000	11.1111	0.0000	0.0000	
3611	0.0000	5.0000	0.0000	1.2500	0.0000	0.0000	0.0000	1.2500	0.0000	0.0000	8.7500	1.2500	0.0000	
3641	0.0000	6.5217	4.3478	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	17.3913	2.1739	0.0000	
3671	0.0000	9.6386	1.2048	0.0000	2.4096	0.0000	0.0000	6.0241	0.0000	0.0000	20.4819	1.2048	0.0000	
3801	0.0000	23.8095	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	33.3333	0.0000	4.7619	
3831	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5000	0.0000	1.2500	12.5000	0.0000	3.7500	
3861	0.0000	8.3333	4.1667	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	20.8333	0.0000	4.1667	
3891	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.7931	0.0000	0.0000	
3911	0.0000	3.7736	0.0000	0.0000	0.0000	0.0000	0.0000	13.2075	0.0000	0.0000	28.3019	7.5472	3.7736	
1000	100.0000	13.7931	3.4483	0.0000	0.0000	6.8966	0.0000	6.8966	0.0000	0.0000	34.4828	0.0000	3.4483	
1020	25.0000	10.0000	3.3333	2.2222	2.2222	1.1111	0.0000	3.3333	0.0000	1.1111	35.5556	2.2222	10.0000	
3951	0.0000	12.1212	0.0000	0.0000	0.0000	0.0000	0.0000	3.0303	0.0000	3.0303	21.2121	0.0000	3.0303	
1080	0.0000	3.8462	0.0000	0.0000	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	11.5385	0.0000	0.0000	
1120	0.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	
3961	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	3.7037	0.0000	0.0000	14.8148	0.0000	0.0000	
3971	0.0000	7.2727	1.8182	0.0000	0.0000	0.0000	0.0000	1.8182	0.0000	0.0000	18.1818	0.0000	7.2727	
4001	0.0000	4.4944	2.2472	0.0000	0.0000	0.0000	0.0000	3.3708	1.1236	1.1236	17.9775	0.0000	5.6180	
4061	0.0000	5.5556	1.8519	0.0000	0.0000	0.0000	0.0000	1.8519	0.0000	1.8519	12.9630	0.0000	1.8519	
4071	0.0000	3.3333	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	16.6667	3.3333	0.0000	
4081	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	16.0000	0.0000	0.0000	
4161	0.0000	8.3333	1.0417	0.0000	0.0000	0.0000	0.0000	3.1250	0.0000	2.0833	20.8333	0.0000	6.2500	
4181	0.0000	6.9444	4.1667	2.7778	0.0000	0.0000	0.0000	2.7778	1.3889	0.0000	27.7778	0.0000	9.7222	
4221	0.0000	3.8462	3.8462	0.0000	0.0000	0.0000	0.0000	3.8462	0.0000	0.0000	13.4615	0.0000	1.9231	
4281	0.0000	10.3448	3.4483	0.0000	0.0000	0.0000	0.0000	3.4483	0.0000	0.0000	17.2414	0.0000	0.0000	
4291	0.0000	13.6364	2.2727	2.2727	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	25.0000	2.2727	0.0000	
4761	0.0000	5.7971	2.8986	0.0000	0.0000	0.0000	0.0000	1.4493	0.0000	0.0000	11.5942	0.0000	1.4493	
4811	0.0000	7.8947	7.8947	0.0000	0.0000	0.0000	0.0000	2.6316	0.0000	0.0000	18.4211	0.0000	0.0000	
5361	0.0000	5.4455	4.4554	0.0000	0.0000	0.0000	0.0000	4.9505	0.0000	1.4851	19.3069	1.4851	1.4851	
5411	0.0000	8.6207	0.0000	0.0000	0.0000	0.0000	0.0000	1.7241	0.0000	0.0000	12.0690	0.0000	1.7241	
5541	0.0000	9.4340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0943	0.0000	5.6604	
5711	0.0000	5.1948	1.2987	0.0000	0.0000	0.0000	0.0000	2.5974	0.0000	0.0000	11.6883	2.5974	0.0000	
5811	0.0000	2.1739	0.0000	0.0000	0.0000	0.0000	0.0000	6.5217	2.1739	0.0000	13.0435	0.0000	2.1739	
5971	0.0000	3.3333	1.1111	0.0000	0.0000	0.0000	0.0000	5.5556	3.3333	0.0000	15.5556	0.0000	2.2222	
6001	0.0000	7.6923	5.1282	0.0000	0.0000	0.0000	0.0000	2.5641	0.0000	0.0000	15.3846	0.0000	0.0000	
6021	0.0000	3.8095	3.8095	0.0000	0.0000	0.0000	0.0000	6.6667	0.9524	1.9048	19.0476	0.0000	1.9048	
6031	0.0000	5.4054	2.7027	0.0000	0.0000	0.0000	0.0000	6.7568	0.0000	0.0000	14.8649	0.0000	0.0000	
6071	0.0000	11.4286	0.0000	2.8571	0.0000	0.0000	0.0000	5.7143	0.0000	0.0000	25.7143	2.8571	2.8571	
6241	0.0000	5.0847	3.3898	0.0000	0.0000	0.0000	0.0000	1.6949	1.6949	0.0000	11.8644	0.0000	0.0000	
6291	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	3.1746	0.0000	0.0000	15.8730	0.0000	1.5873	
6351	0.0000	10.1695	6.7797	0.0000	0.0000	0.0000	0.0000	1.6949	0.0000	0.0000	23.7288	1.6949	3.3898	
6401	14.2857	8.7379	0.0000	0.9709	3.8835	0.9709	0.0000	0.9709	0.0000	0.0000	24.2718	0.9709	7.7670	
6421	0.0000	4.4444	2.2222	0.0000	0.0000	0.0000	0.0000	2.2222	2.2222	0.0000	11.1111	0.0000	0.0000	
6451	0.0000	6.0606	6.0606	0.0000	1.5152	0.0000	0.0000	7.5758	0.0000	0.0000	28.7879	3.0303	4.5455	
6581	0.0000	5.0179	3.5842	0.0000	0.0000	0.0000	0.3584	6.8100	0.3584	2.8674	25.8065	1.0753	5.7348	
6701	0.0000	5.6604	0.0000	0.0000	0.0000	0.0000	0.0000	1.8868	0.0000	0.0000	9.4340	0.0000	1.8868	
6711	0.0000	7.5000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
6731	0.0000	8.8235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.7059	0.0000	5.8824	
6821	0.0000	3.3898	3.3898	0.0000	3.3898	0.0000	1.6949	3.3898	3.3898	0.0000	23.7288	1.6949	3.3898	
6841	0.0000	5.6818	4.5455	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	1.1364	17.0455	0.0000	1.1364	
6871	0.0000	9.5890	0.0000	0.0000	0.0000	0.0000	0.0000	1.3699	0.0000	1.3699	24.6575	0.0000	12.3288	
6881	0.0000	3.2520	1.6260	0.0000	1.6260	0.0000	0.0000	2.4390	0.0000	0.0000	15.4472	0.8130	5.6911	
6891	0.0000	4.5455	6.0606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5152	13.6364	0.0000	1.5152	
7311	0.0000	4.6154	0.0000	12.3077	0.0000	0.0000	0.0000	7.6923	0.0000	1.5385	32.3077	4.6154	1.5385	
8481	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	
12731	0.0000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.5000	0.0000	0.0000	
12931	0.0000	2.9412	1.4706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4706	7.3529	0.0000	1.4706	
14931	0.0000	10.7143	1.1905	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	3.5714	23.8095	0.0000	3.5714	
18091	0.0000	42.8571	0.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	85.7143	0.0000	28.5714	
4591	0.0000	6.8966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8966	0.0000	0.0000	
10401	25.0000	8.3333	2.7778	0.0000	0.0000	2.7778	0.0000	2.7778	0.0000	0.0000	25.0000	0.0000	8.3333	
15661	33.3333	10.5263	1.7544	0.8772	0.0000	0.8772	0.0000	0.0000	0.0000	0.8772	35.0877	5.2632	14.9123	
15681	0.0000	6.0606	1.5152	0.0000	0.0000	0.0000	0.0000	3.0303	0.0000	0.0000	10.6061	0.0000	0.0000	
15771	0.0000	8.0645	0.0000	1.6129	3.2258	0.0000	0.0000	4.8387	0.0000	0.0000	30.6452	1.6129	11.2903	
20111	0.0000	5.6604	0.0000	1.8868	0.0000	0.0000	0.0000	1.8868	1.8868	0.0000	15.0943	1.8868	1.8868	
20491	0.0000	9.5238	4.7619	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
20581	0.0000	5.1282	5.1282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5641	17.9487	0.0000	5.1282	
20721	0.0000	6.6667	2.2222	2.2222	0.0000	0.0000	0.0000	2.2222	2.2222	2.2222	44.4444	13.3333	13.3333	
20811	0.0000	2.3438	2.3438	0.0000	1.5625	0.0000	0.0000	2.3438	0.0000	0.0000	8.5938	0.0000	0.0000	
22051	0.0000	3.1579	1.0526	0.0000	4.2105	0.0000	0.0000	5.2632	0.0000	0.0000	16.8421	3.1579	0.0000	
1011	0.0000	4.0000	1.3333	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	12.0000	0.0000	2.6667	
7301	0.0000	5.8824	0.0000	15.6863	0.0000	0.0000	0.0000	5.8824	0.0000	1.9608	37.2549	5.8824	1.9608	
7901	0.0000	2.5641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1282	0.0000	15.3846	2.5641	5.1282	
2530	0.0000	8.3333	0.0000	2.7778	0.0000	0.0000	0.0000	2.7778	0.0000	0.0000	16.6667	0.0000	2.7778	
2540	0.0000	11.5385	0.0000	3.8462	0.0000	0.0000	0.0000	7.6923	0.0000	3.8462	26.9231	0.0000	0.0000	
8201	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	18.1818	0.0000	0.0000	
12871	37.5000	4.3165	3.5971	0.0000	1.4388	2.1583	0.0000	2.1583	0.0000	0.0000	15.1079	0.7194	0.7194	
12981	0.0000	3.9024	0.0000	0.9756	0.0000	0.0000	0.4878	5.3659	0.4878	0.4878	13.6585	0.9756	0.9756	
13021	44.4444	9.3252	1.2270	6.5031	14.2331	1.2270	0.7362	2.3313	0.6135	1.4724	97.5460	7.6074	52.2699	
5190	0.0000	4.5977	2.2989	0.0000	0.0000	0.0000	0.0000	2.2989	0.0000	1.1494	11.4943	0.0000	1.1494	
13921	0.0000	5.4054	0.0000	0.0000	0.0000	0.0000	0.0000	4.0541	0.0000	0.0000	10.8108	0.0000	1.3514	
18031	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	27.7778	8.3333	2.7778	
4571	0.0000	7.2993	0.7299	1.4599	1.4599	0.0000	0.0000	5.8394	0.0000	0.7299	36.4964	8.7591	10.2190	
5431	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
5461	33.3333	10.7143	7.1429	3.5714	0.0000	1.7857	0.0000	1.7857	0.0000	0.0000	51.7857	3.5714	23.2143	
10341	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	
10351	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	0.0000	33.3333	0.0000	0.0000	
15651	37.5000	4.7120	0.0000	0.0000	0.0000	1.5707	0.0000	4.1885	0.5236	1.0471	18.3246	2.6178	3.6649	
20091	0.0000	16.0000	0.0000	4.0000	8.0000	0.0000	0.0000	8.0000	0.0000	0.0000	64.0000	0.0000	28.0000	
21531	0.0000	10.1266	0.0000	0.0000	10.1266	0.0000	0.0000	10.1266	0.0000	0.0000	35.4430	0.0000	5.0633	
21611	0.0000	7.6923	3.8462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.5385	0.0000	0.0000	
911	0.0000	19.1489	0.0000	4.2553	0.0000	0.0000	0.0000	2.1277	0.0000	0.0000	55.3191	0.0000	29.7872	
931	0.0000	15.7895	5.2632	10.5263	0.0000	0.0000	0.0000	5.2632	5.2632	0.0000	68.4211	0.0000	26.3158	
7261	0.0000	22.7273	0.0000	4.5455	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	100.0000	27.2727	36.3636	
12801	25.0000	2.4096	0.0000	0.0000	0.0000	1.2048	0.0000	2.4096	1.2048	1.2048	10.8434	0.0000	2.4096	
12821	0.0000	3.9216	3.9216	0.0000	0.0000	0.0000	0.0000	1.9608	1.9608	0.0000	11.7647	0.0000	0.0000	
5060	0.0000	7.5000	2.5000	0.0000	0.0000	0.0000	0.0000	2.5000	0.0000	0.0000	12.5000	0.0000	0.0000	
5080	0.0000	6.4516	0.0000	0.0000	0.0000	0.0000	0.0000	9.6774	0.0000	0.0000	19.3548	3.2258	0.0000	
12841	0.0000	6.5217	0.0000	0.0000	0.0000	0.0000	0.0000	2.1739	0.0000	0.0000	10.8696	0.0000	2.1739	
13851	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.7931	0.0000	0.0000	
18001	0.0000	4.2105	8.4211	0.0000	0.0000	0.0000	0.0000	3.1579	0.0000	2.1053	23.1579	0.0000	5.2632	
18101	50.0000	2.2222	2.2222	0.0000	2.2222	4.4444	0.0000	2.2222	0.0000	2.2222	23.3333	0.0000	7.7778	
18301	0.0000	3.7736	0.0000	0.0000	0.0000	0.0000	1.8868	3.7736	0.0000	1.8868	18.8679	0.0000	7.5472	
7180	66.6667	7.2289	1.2048	1.2048	2.4096	4.8193	0.0000	1.2048	1.2048	0.0000	39.7590	3.6145	16.8675	
18461	0.0000	5.7471	0.0000	2.2989	0.0000	0.0000	0.0000	1.1494	0.0000	0.0000	12.6437	0.0000	3.4483	
18481	0.0000	7.8947	0.0000	0.0000	0.0000	0.0000	0.0000	5.2632	0.0000	0.0000	13.1579	0.0000	0.0000	
4491	0.0000	6.3158	2.1053	0.0000	4.2105	0.0000	0.0000	1.0526	0.0000	0.0000	15.7895	2.1053	0.0000	
6541	0.0000	3.0769	1.5385	0.0000	0.0000	0.0000	0.0000	1.5385	4.6154	1.5385	15.3846	0.0000	3.0769	
10251	0.0000	4.1176	0.0000	1.1765	5.8824	0.5882	0.0000	10.0000	0.0000	1.1765	30.5882	0.0000	7.6471	
10291	0.0000	6.9444	5.5556	0.0000	2.7778	0.0000	2.7778	8.3333	0.0000	4.1667	37.5000	1.3889	5.5556	
10331	0.0000	7.0968	1.2903	0.0000	0.0000	0.0000	0.6452	2.5806	0.0000	1.9355	29.0323	0.6452	14.8387	
3910	100.0000	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	16.6667	0.0000	0.0000	33.3333	0.0000	0.0000	
4010	0.0000	4.9020	0.9804	0.4902	0.9804	0.0000	0.4902	2.4510	0.4902	0.0000	18.1373	0.9804	6.3725	
10661	14.2857	6.1111	2.2222	0.5556	10.0000	0.5556	0.0000	6.6667	0.0000	1.1111	33.8889	2.7778	3.8889	
3920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	5.5556	16.6667	0.0000	5.5556	
3930	0.0000	4.7170	3.7736	0.0000	1.8868	0.0000	0.0000	6.6038	0.9434	1.8868	21.6981	0.0000	1.8868	
10691	0.0000	8.9552	1.4925	2.9851	0.0000	0.0000	1.4925	1.4925	0.0000	0.0000	35.8209	8.9552	10.4478	
3940	0.0000	6.4516	0.0000	0.0000	0.0000	0.0000	0.0000	6.4516	0.0000	0.0000	19.3548	6.4516	0.0000	
10741	23.0769	4.8583	4.0486	0.8097	2.4291	1.2146	0.0000	3.2389	0.0000	0.0000	22.2672	1.6194	4.0486	
3950	0.0000	7.1429	1.7857	0.0000	0.0000	0.0000	0.0000	3.5714	0.0000	0.0000	14.2857	0.0000	1.7857	
10881	0.0000	6.4516	1.6129	1.6129	0.0000	0.0000	0.0000	1.6129	0.0000	0.0000	14.5161	0.0000	3.2258	
10961	33.3333	4.5802	1.5267	0.0000	0.0000	2.2901	0.0000	3.0534	0.0000	0.7634	21.3740	2.2901	6.8702	
3980	0.0000	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	2.3810	0.0000	16.6667	0.0000	0.0000	
4000	0.0000	1.6129	1.6129	1.6129	6.4516	0.0000	0.0000	6.4516	0.0000	1.6129	24.1935	1.6129	3.2258	
10991	12.5000	5.5215	0.6135	0.0000	1.2270	0.6135	0.0000	6.1350	0.0000	3.0675	23.3129	0.6135	5.5215	
15581	0.0000	4.9180	0.0000	0.0000	0.0000	0.0000	0.0000	1.6393	0.0000	1.6393	16.3934	3.2787	4.9180	
19991	50.0000	4.7619	0.0000	0.0000	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	9.5238	0.0000	0.0000	
811	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.5385	0.0000	3.8462	
1281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3256	6.9767	0.0000	9.3023	0.0000	0.0000	
410	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	2.0833	0.0000	0.0000	10.4167	0.0000	0.0000	
1471	0.0000	1.9608	1.9608	1.9608	0.0000	0.0000	0.0000	0.0000	0.0000	0.9804	14.7059	0.9804	6.8627	
420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2391	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
8101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.5472	5.6604	0.0000	16.9811	0.0000	3.7736	
2560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7231	0.0000	9.2105	2.6316	5.2632	23.6842	0.0000	0.0000	0.0000	1.3158	1.3158	75.0000	9.2105	22.3684	
7281	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.5455	0.0000	36.3636	
7291	0.0000	17.3913	8.6957	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	4.3478	39.1304	0.0000	4.3478	
7471	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	20.0000	0.0000	5.0000	
7481	0.0000	10.5263	0.0000	0.0000	31.5789	0.0000	0.0000	5.2632	0.0000	0.0000	78.9474	0.0000	31.5789	
7511	0.0000	6.8182	0.0000	0.0000	0.0000	0.0000	0.0000	2.2727	0.0000	0.0000	15.9091	0.0000	6.8182	
7601	33.3333	6.4516	3.2258	0.0000	25.8065	3.2258	1.6129	3.2258	0.0000	0.0000	69.3548	9.6774	16.1290	
2310	0.0000	6.9444	0.0000	2.7778	19.4444	0.0000	0.0000	6.9444	0.0000	0.0000	58.3333	5.5556	16.6667	
2380	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	2.0000	0.0000	20.0000	0.0000	4.0000	
2450	0.0000	11.1111	0.0000	0.0000	22.2222	0.0000	0.0000	11.1111	11.1111	0.0000	66.6667	0.0000	11.1111	
7641	0.0000	13.3333	13.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.6667	0.0000	0.0000	
7681	0.0000	7.8571	2.1429	0.7143	4.2857	0.0000	0.0000	2.8571	0.7143	2.8571	35.7143	2.1429	12.1429	
2370	0.0000	3.9216	3.9216	0.0000	1.9608	0.0000	0.0000	5.8824	1.9608	0.0000	28.4314	2.9412	7.8431	
2400	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	0.0000	
7811	0.0000	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	27.2727	0.0000	0.0000	
7951	16.6667	3.7037	1.8519	0.0000	3.7037	1.8519	0.0000	5.5556	3.7037	0.0000	20.3704	0.0000	0.0000	
2770	0.0000	4.6154	4.6154	0.0000	3.0769	0.0000	0.0000	4.6154	0.0000	0.0000	23.0769	3.0769	3.0769	
2920	0.0000	2.0408	6.1224	0.0000	0.0000	0.0000	0.0000	2.0408	2.0408	2.0408	18.3673	0.0000	4.0816	
8051	0.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
12761	0.0000	9.1743	2.7523	3.6697	0.0000	0.0000	0.0000	0.9174	0.0000	1.8349	42.2018	0.0000	23.8532	
12921	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
5140	0.0000	20.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	
5660	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	16.0000	0.0000	0.0000	
12941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.1250	3.1250	12.5000	3.1250	3.1250	
5170	0.0000	20.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	
13061	0.0000	11.1111	5.5556	0.0000	0.0000	0.0000	0.0000	5.5556	5.5556	0.0000	33.3333	0.0000	5.5556	
13221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	10.0000	0.0000	20.0000	0.0000	0.0000	
13241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	
13711	0.0000	15.3846	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	23.0769	0.0000	0.0000	
13741	0.0000	13.3333	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	0.0000	20.0000	0.0000	0.0000	
13771	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
13891	0.0000	1.5625	4.6875	1.5625	0.0000	0.0000	0.0000	0.0000	1.5625	3.1250	21.8750	3.1250	6.2500	
13901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.4286	0.0000	0.0000	21.4286	0.0000	0.0000	
13931	0.0000	11.7647	5.8824	0.0000	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	41.1765	0.0000	11.7647	
13941	0.0000	16.6667	8.3333	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	41.6667	0.0000	8.3333	
13971	5.0000	1.2821	0.6410	0.0000	0.0000	0.6410	0.0000	1.9231	14.7436	0.0000	19.2308	0.0000	0.0000	
14261	0.0000	11.7647	0.0000	0.0000	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	29.4118	0.0000	5.8824	
14321	0.0000	10.3448	6.8966	0.0000	0.0000	0.0000	0.0000	3.4483	0.0000	0.0000	27.5862	0.0000	6.8966	
14331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	33.3333	0.0000	0.0000	
14451	0.0000	11.7647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.6471	0.0000	5.8824	
14521	0.0000	6.8966	6.8966	0.0000	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	27.5862	0.0000	6.8966	
14591	0.0000	15.3846	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	30.7692	0.0000	7.6923	
14621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.2727	18.1818	0.0000	45.4545	0.0000	0.0000	
15951	0.0000	9.6774	9.6774	6.4516	0.0000	0.0000	0.0000	0.0000	6.4516	3.2258	41.9355	3.2258	3.2258	
6670	0.0000	2.9412	2.9412	2.9412	0.0000	0.0000	0.0000	2.9412	0.0000	0.0000	20.5882	2.9412	5.8824	
6680	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	40.0000	0.0000	20.0000	
6690	0.0000	4.3478	0.0000	4.3478	8.6957	0.0000	0.0000	4.3478	0.0000	0.0000	43.4783	13.0435	8.6957	
16131	0.0000	13.7255	1.9608	0.0000	0.0000	0.0000	1.9608	0.0000	0.0000	0.0000	19.6078	0.0000	1.9608	
