,ID,COM,COMO,CON,CURSO,DEL,EST,GRACIA,GREI,MUCHA,PARA,PERO,POR,QUE,REPUT,STAT,THANK_x,THAT_x,THE_x,TODO,YOU,ACCEPT,ANONYM,CHALLENG,CODE,CONSIDER,DATE,DISAGRE,DISAPPOINT,EXERCIS,EXPRESS,FRUSTRAT,GET,HATE,LESS,NECESSARILI,NOT_x,PERHAP,SIMPLI,TURN,WHITE,AGRE,AMAZ,CAN_x,CATHI,GREAT,HREF_x,HTTP_x,MUCH,NAME,NOT_y,ORG_x,PAGE,POMERANTZ,PROBLEM_x,QUESTION_x,TARGET_x,THANK_y,THE_y,TITL,WHICH,001,APOLOG,APPAR,BEEN,CAUS,CREDIT,ENCOUNT,FIX,HOMEWORK_x,INSTEAD,ISSU_x,NOW,PLAYER,REMOV,RESOLV,SCORE,SINCER,SORRI,SUBMIT,UPDAT,ADDIT,BROWSER,CHROME,DETAIL,ERROR,FACTUAL,FIREFOX,HOMEWORK_y,ISSU_y,MESSAG,MISTAK,OMIT,PROBLEM_y,QUESTION_y,QUIZ,STRONG,SUBMISS,TYPE,TYPO,WINDOW,CONTENT,DEFIN,DEPEND,DESCRIB,ELEMENT,EXAMPL,FORMAT,HREF_y,HTTP_y,MEAN,META,NOT,OBJECT,ORG_y,SCHEME,TAG,TARGET_y,THANK,THAT_y,VOCABULARI,ANI,ANYBODI,ANYON,CAN_y,DOE,EMAIL,HOW,KNOW,NOTE,ONTOLOG,QUESTION,RECIP,REGARD,TAKE,THOUGHT,WHAT,WHERE,WHY,WONDER,WOULD,ASSENT,ANXIETY,EMOTICONS,POSITIVE EMOTION,AFFECTIVE PROCESSES,ANGER,NEGATIVE EMOTION,SADNESS,INSTRUCTOR,INSIGHT,INCLUSION,CAUSATION,INHIBITION,DISCREPANCY,TENTATIVENESS,COGNITIVE PROCESSES,EXCLUSION,CERTAINTY,FIRST,PREV,AVG,MIN,MAX,STDEV,RELIGION,LEISURE,ACHIEVEMENT,HOME,WORK,MONEY,DEATH,DAYS,HOURS,MINUTES,TOTAL PRON,AUXILIARY VERBS,1ST SINGULAR,3RD PLURAL,UNIQUE,NUMBERS,PREPOSITIONS,TOTAL 2ND,CONJUNCTIONS,ARTICLES,SWEAR WORDS,ABBREVIATIONS,1ST PLURAL,FUNCTION WORDS,3RD SINGULAR,SIXLTR,FUTURE TENSE,PERSONAL PRON,QUANTIFIERS,WPS,PRESENT TENSE,NEGATIONS,IMPERSONAL PRON,ADVERBS,PAST TENSE,COMMON VERBS,LINKS,ABSOLUTE_MOD,RELATIVE_MOD,PERCEPTUAL PROCESSES,SEEING,HEARING,FEELING,ABSOLUTE_POSIT,RELATIVE_POSIT,POST,QMARKS,PERIOD,APOSTRO,COLON,QUOTE,QMARK,SEMIC,COMMA,EXCLAM,PARENTH,ALLPCT,DASH,OTHERP,ABSOLUTE_POS,RELATIVE_POS,ABSOLUTE_NEG,RELATIVE_NEG,FAMILY,SOCIAL PROCESSES,FRIENDS,HUMANS,DIC,FILLERS,VOTES
10,1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.439,0.0,7.3171,9.7561,0.0,2.439,0.0,0,0.0,2.439,7.3171,2.439,9.7561,7.3171,31.7073,7.3171,0.0,0.0784,0.204,0.1394,0.0784,0.2114,0.0539,0.0,2.439,2.439,0.0,2.439,0.0,0.0,5.0,115.0,6883.0,19.5122,14.6341,2.439,0.0,90.2439,0.0,2.439,4.878,4.878,4.878,0.0,0.0,7.3171,53.6585,0.0,21.9512,7.3171,14.6341,2.439,8.2,4.878,2.439,4.878,2.439,2.439,19.5122,0,3.0,0.0638,0.0,0.0,0.0,0.0,11.0,0.3793,0,40.0,4.878,2.439,0.0,0.0,4.878,0.0,4.878,2.439,0.0,19.5122,0.0,0.0,7.0,0.0368,7.0,0.0368,0.0,21.9512,0.0,0.0,80.4878,0.0,0
11,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.7037,4.9383,0.0,1.2346,0.0,0,3.7037,2.4691,8.642,3.7037,4.9383,3.7037,27.1605,2.4691,2.4691,0.3073,0.1035,0.2054,0.1035,0.3073,0.1441,0.0,0.0,4.9383,0.0,0.0,0.0,0.0,7.0,145.0,8698.0,8.642,13.5802,2.4691,0.0,80.2469,2.4691,7.4074,0.0,3.7037,11.1111,0.0,0.0,0.0,51.8519,0.0,18.5185,3.7037,2.4691,6.1728,16.2,6.1728,2.4691,6.1728,2.4691,0.0,14.8148,0,5.0,0.0556,0.0,0.0,0.0,0.0,3.0,0.0811,0,0.0,6.1728,2.4691,0.0,2.4691,0.0,0.0,1.2346,0.0,0.0,14.8148,0.0,2.4691,4.0,0.0187,4.0,0.0187,0.0,1.2346,0.0,0.0,77.7778,0.0,0
12,20091,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,4.0,94.0,5596.0,4.0,4.0,0.0,0.0,96.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,32.0,0.0,0.0,4.0,12.5,4.0,0.0,4.0,4.0,0.0,4.0,1,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.3333,1,0.0,16.0,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,64.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,64.0,0.0,2
13,1660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,4.0,4.0,0.0,0.0,4.0,4.0,16.0,0.0,0.0,0.0606,0.1575,0.0265,0.0,0.1575,0.0252,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,124.0,7439.0,20.0,16.0,12.0,0.0,96.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,52.0,0.0,24.0,0.0,16.0,4.0,12.5,16.0,0.0,4.0,4.0,0.0,20.0,0,1.0,0.0357,0.0,0.0,0.0,0.0,83.0,0.5533,0,50.0,8.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,28.0,0.0,8.0,1.0,0.0175,1.0,0.0175,0.0,16.0,0.0,0.0,76.0,0.0,0
14,18641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.1813,5.1813,0.0,0.0,0.0,0,5.6995,6.2176,0.0,0.0,2.5907,2.5907,18.1347,2.5907,0.5181,0.0771,0.1532,0.129,0.0771,0.1567,0.045,0.0,0.0,1.0363,0.0,6.7358,0.5181,0.0,5.0,102.0,6115.0,13.9896,6.7358,7.2539,0.0,65.8031,2.0725,13.4715,1.5544,7.772,6.2176,0.0,0.0,0.0,56.9948,0.5181,25.3886,1.5544,9.3264,4.6632,24.125,7.2539,0.5181,4.6632,6.7358,1.5544,10.3627,0,3.0,0.0135,0.0,0.0,0.0,0.0,4.0,0.4,1,0.0,5.6995,0.0,0.0,0.0,0.0,0.0,5.6995,0.0,1.5544,16.0622,0.5181,2.5907,9.0,0.0404,9.0,0.0404,0.0,2.5907,0.0,0.0,83.9378,0.0,2
15,2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2727,2.2727,0.0,0.0,0.0,0,2.2727,6.8182,2.2727,0.0,0.0,0.0,11.3636,0.0,0.0,0.0801,0.0602,0.0597,0.0001,0.1698,0.0477,0.0,0.0,4.5455,0.0,6.8182,2.2727,0.0,3.0,60.0,3541.0,11.3636,2.2727,4.5455,0.0,79.5455,2.2727,18.1818,0.0,4.5455,11.3636,0.0,0.0,4.5455,54.5455,0.0,20.4545,0.0,9.0909,4.5455,22.0,9.0909,0.0,2.2727,4.5455,0.0,9.0909,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6842,0,0.0,4.5455,4.5455,0.0,0.0,0.0,0.0,4.5455,0.0,0.0,15.9091,0.0,2.2727,6.0,0.0331,6.0,0.0331,0.0,4.5455,0.0,0.0,70.4545,0.0,0
16,17191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2059,4.4118,0.0,2.2059,1.4706,0,2.2059,2.2059,2.2059,0.0,7.3529,5.1471,17.6471,4.4118,1.4706,0.1435,0.1173,0.1029,0.0332,0.1533,0.0426,0.0,0.0,5.1471,0.0,11.0294,0.0,0.0,6.0,127.0,7574.0,13.9706,5.8824,2.2059,1.4706,59.5588,1.4706,13.2353,0.0,7.3529,11.0294,0.0,0.0,1.4706,55.8824,2.2059,10.2941,2.2059,7.3529,4.4118,22.6667,5.1471,1.4706,6.6176,1.4706,5.1471,12.5,0,3.0,0.0211,1.4706,0.7353,0.0,0.7353,12.0,0.8571,1,33.3333,2.9412,1.4706,0.0,0.0,1.4706,0.0,0.7353,0.0,0.0,6.6176,0.0,0.0,7.0,0.0493,7.0,0.0493,0.0,8.8235,0.0,1.4706,87.5,0.0,2
17,2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,0.7692,0.0,6.1538,6.9231,0.0,0.7692,0.0,0,4.6154,4.6154,2.3077,0.0,0.0,0.7692,16.1538,3.0769,0.0,0.2669,0.2503,0.1993,0.0916,0.2811,0.0725,0.0,0.0,6.1538,0.0,8.4615,0.7692,0.0,2.0,44.0,2595.0,12.3077,3.8462,5.3846,0.0,74.6154,0.0,13.0769,0.7692,7.6923,4.6154,0.0,0.0,0.0,43.0769,0.0,35.3846,0.0,6.1538,0.7692,18.5714,3.0769,0.7692,6.1538,3.8462,3.8462,7.6923,3,1.0,0.0062,1.5385,0.0,0.7692,0.7692,8.0,0.4,0,0.0,3.8462,2.3077,1.5385,1.5385,0.0,0.0,6.1538,0.7692,0.7692,27.6923,1.5385,9.2308,13.0,0.0573,13.0,0.0573,0.0,7.6923,0.0,0.0,74.6154,0.0,1
18,15741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.885,0.0,0.0,3.5398,4.4248,0.0,0.885,0.0,1,4.4248,4.4248,2.6549,0.0,0.885,2.6549,15.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7699,3.5398,0.0,3.5398,0.0,0.0,4.0,77.0,4576.0,6.1947,2.6549,0.0,0.0,80.531,1.7699,14.1593,0.885,3.5398,7.9646,0.0,2.6549,0.885,35.3982,0.0,29.2035,0.885,1.7699,0.885,22.6,4.4248,0.0,4.4248,2.6549,2.6549,7.9646,1,1.0,0.0071,1.7699,0.885,0.0,0.0,1.0,0.0833,1,20.0,8.8496,0.885,1.7699,0.0,0.885,0.0,8.8496,0.0,0.0,33.6283,2.6549,9.7345,4.0,0.0286,4.0,0.0286,0.0,13.2743,0.0,1.7699,71.6814,0.0,5
19,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0052,0.0213,0.001,0.0881,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1063.0,0.0,20.0,0.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.24,0,100.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,0.018,5.0,0.018,0.0,0.0,0.0,0.0,40.0,0.0,0
20,14291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7619,0.0,4.7619,2.381,0,2.381,2.381,0.0,2.381,2.381,2.381,21.4286,4.7619,2.381,0.0147,0.0106,0.0978,0.0001,0.4247,0.1183,0.0,0.0,2.381,2.381,4.7619,0.0,0.0,2.0,46.0,2706.0,21.4286,7.1429,11.9048,0.0,73.8095,2.381,4.7619,0.0,4.7619,9.5238,0.0,0.0,0.0,52.381,0.0,33.3333,0.0,11.9048,4.7619,42.0,4.7619,0.0,9.5238,0.0,2.381,7.1429,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.8462,1,0.0,0.0,0.0,2.381,0.0,0.0,0.0,9.5238,7.1429,4.7619,45.2381,0.0,21.4286,2.0,0.029,2.0,0.029,0.0,2.381,0.0,0.0,73.8095,0.0,1
21,2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3846,15.3846,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.6923,15.3846,0.0,7.6923,0.0319,0.0444,0.0181,0.0,0.1491,0.0263,0.0,0.0,7.6923,7.6923,7.6923,0.0,0.0,7.0,163.0,9777.0,7.6923,0.0,0.0,0.0,100.0,7.6923,15.3846,0.0,0.0,0.0,0.0,0.0,0.0,38.4615,0.0,23.0769,0.0,0.0,15.3846,4.3333,7.6923,0.0,7.6923,0.0,0.0,7.6923,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.5909,0,0.0,23.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,61.5385,0.0,30.7692,8.0,0.034,8.0,0.034,0.0,0.0,0.0,0.0,76.9231,0.0,0
