ID	INSIGHT	INCLUSION	CAUSATION	INHIBITION	DISCREPANCY	TENTATIVENESS	COGNITIVE PROCESSES	EXCLUSION	CERTAINTY	
19281	2.0408	4.0816	6.1224	0.0000	2.0408	0.0000	16.3265	2.0408	0.0000	
161	0.0000	6.2500	0.0000	0.0000	6.2500	6.2500	18.7500	0.0000	0.0000	
5571	1.4706	2.9412	0.0000	0.0000	2.9412	1.4706	11.7647	0.0000	2.9412	
11411	9.0909	3.0303	0.7576	0.0000	0.7576	1.5152	19.6970	2.2727	2.2727	
11731	3.6697	1.8349	0.0000	0.9174	0.0000	5.5046	11.0092	0.9174	0.9174	
4320	20.0000	20.0000	0.0000	0.0000	0.0000	0.0000	40.0000	0.0000	0.0000	
16641	4.5918	4.0816	3.5714	0.5102	3.0612	2.5510	19.8980	2.0408	1.0204	
16781	1.9231	1.9231	0.0000	0.0000	0.0000	0.0000	7.6923	1.9231	0.0000	
16901	0.0000	2.4390	0.0000	4.8780	0.0000	2.4390	12.1951	0.0000	0.0000	
17761	4.7619	4.7619	0.7937	1.5873	3.9683	3.1746	19.8413	3.1746	1.5873	
7140	7.8431	5.8824	5.8824	1.9608	0.0000	5.8824	33.3333	5.8824	1.9608	
1771	3.1250	0.0000	9.3750	6.2500	6.2500	0.0000	25.0000	0.0000	0.0000	
1831	2.7523	0.9174	2.7523	0.0000	5.5046	4.5872	20.1835	5.5046	0.9174	
510	7.0423	4.2254	7.0423	0.0000	0.0000	7.0423	25.3521	2.8169	0.0000	
640	3.2609	4.3478	6.5217	0.0000	1.0870	7.6087	25.0000	6.5217	1.0870	
8731	6.0000	2.0000	0.0000	0.0000	2.0000	2.0000	12.0000	2.0000	0.0000	
8781	6.5476	2.9762	0.0000	0.5952	2.9762	4.1667	22.6190	7.7381	4.1667	
8791	6.8493	2.7397	2.7397	0.0000	8.2192	9.5890	24.6575	8.2192	0.0000	
14371	3.3333	4.0000	3.3333	0.0000	2.0000	2.6667	14.0000	0.6667	0.6667	
18801	1.3216	4.4053	2.6432	0.8811	2.2026	2.6432	14.9780	3.9648	0.0000	
19161	4.3478	8.6957	0.0000	0.0000	0.0000	4.3478	21.7391	4.3478	0.0000	
19241	0.0000	2.7778	0.0000	0.0000	0.0000	2.7778	11.1111	5.5556	0.0000	
19271	2.8571	2.8571	4.2857	1.4286	1.4286	1.4286	15.7143	1.4286	0.0000	
20791	2.2472	0.5618	0.5618	0.0000	0.0000	3.9326	12.3596	3.9326	2.2472	
151	12.5000	0.0000	0.0000	0.0000	0.0000	12.5000	25.0000	0.0000	0.0000	
871	9.0909	4.5455	0.0000	0.0000	0.0000	0.0000	18.1818	0.0000	0.0000	
881	4.3478	0.0000	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
3711	3.7037	3.7037	0.0000	0.0000	0.0000	0.0000	14.8148	3.7037	3.7037	
5531	5.2632	0.0000	15.7895	0.0000	0.0000	0.0000	26.3158	5.2632	0.0000	
11331	2.7778	4.1667	2.7778	0.0000	1.3889	1.3889	16.6667	5.5556	0.0000	
11351	4.2857	1.4286	2.8571	0.0000	0.0000	0.0000	12.8571	4.2857	0.0000	
4350	5.2885	1.9231	1.9231	0.0000	0.0000	0.9615	12.0192	1.9231	0.4808	
4360	0.0000	3.5714	0.0000	3.5714	0.0000	0.0000	10.7143	3.5714	0.0000	
4780	8.0808	6.0606	0.0000	0.0000	2.0202	4.0404	19.1919	1.0101	1.0101	
4820	2.1930	2.4123	1.3158	0.2193	0.4386	3.7281	13.5965	3.9474	1.5351	
4830	3.5912	3.8674	1.9337	0.2762	1.9337	3.0387	14.9171	2.4862	1.3812	
4850	11.1111	11.1111	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	0.0000	
11361	3.6364	4.5455	3.1818	0.0000	3.1818	5.0000	20.9091	4.5455	0.9091	
4840	1.0870	5.4348	2.1739	0.0000	4.3478	1.0870	15.2174	2.1739	1.0870	
11401	8.1395	2.3256	4.6512	0.0000	1.1628	3.4884	22.0930	5.8140	0.0000	
11581	2.5907	3.6269	2.0725	0.0000	3.1088	3.6269	15.5440	3.1088	0.5181	
11601	3.6036	1.8018	1.8018	0.9009	0.9009	3.6036	15.3153	4.5045	0.0000	
11631	1.9802	5.4455	2.4752	0.4950	1.9802	1.4851	14.3564	1.9802	0.0000	
11641	3.0457	2.5381	2.0305	0.5076	1.5228	2.0305	15.2284	3.0457	0.0000	
4800	0.0000	2.0833	0.0000	0.0000	2.0833	6.2500	10.4167	6.2500	0.0000	
11671	4.7393	5.6872	0.4739	0.4739	2.3697	3.7915	19.4313	3.7915	0.0000	
11691	7.2727	1.8182	5.4545	0.0000	1.8182	7.2727	25.4545	3.6364	1.8182	
11711	3.0000	7.0000	4.0000	0.0000	1.0000	1.0000	17.0000	3.0000	0.0000	
12481	8.0808	6.0606	0.0000	0.0000	2.0202	4.0404	19.1919	1.0101	1.0101	
12521	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	4.0000	
13231	4.3165	3.5971	0.0000	0.0000	1.4388	1.4388	10.0719	0.0000	0.0000	
13531	5.0000	0.0000	5.0000	0.0000	0.0000	0.0000	15.0000	5.0000	0.0000	
5450	0.0000	4.5455	0.0000	0.0000	0.0000	4.5455	13.6364	0.0000	4.5455	
13541	3.8760	2.8424	1.8088	0.2584	1.0336	2.0672	13.9535	1.8088	2.0672	
5460	2.9851	1.4925	4.4776	0.0000	0.0000	0.0000	14.9254	1.4925	2.9851	
13561	11.7647	17.6471	0.0000	0.0000	0.0000	5.8824	41.1765	5.8824	5.8824	
5530	1.8519	7.4074	1.8519	0.0000	0.0000	3.7037	16.6667	3.7037	0.0000	
5550	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	42.8571	14.2857	14.2857	
5640	8.3333	8.3333	4.1667	0.0000	0.0000	4.1667	20.8333	0.0000	0.0000	
5850	5.9701	2.9851	1.4925	0.0000	1.4925	4.4776	19.4030	2.9851	2.9851	
16631	0.0000	7.8947	0.0000	0.0000	5.2632	5.2632	21.0526	5.2632	0.0000	
1751	3.6364	2.7273	0.0000	0.0000	3.6364	4.5455	19.0909	5.4545	4.5455	
4931	0.0000	0.0000	2.0408	0.0000	6.1224	2.0408	14.2857	6.1224	2.0408	
8651	12.0000	4.0000	4.0000	0.0000	0.0000	4.0000	32.0000	0.0000	8.0000	
10141	4.9505	3.9604	5.9406	0.0000	0.9901	3.9604	25.7426	2.9703	4.9505	
14361	2.6316	2.6316	5.2632	5.2632	2.6316	0.0000	21.0526	2.6316	2.6316	
15391	2.6087	4.3478	3.4783	0.0000	1.7391	0.8696	13.9130	0.0000	0.8696	
18791	5.2632	0.0000	0.0000	0.0000	5.2632	0.0000	10.5263	0.0000	0.0000	
141	3.3613	3.3613	2.5210	0.8403	4.2017	6.7227	19.3277	3.3613	0.8403	
451	12.5000	0.0000	3.1250	0.0000	0.0000	3.1250	21.8750	9.3750	0.0000	
130	2.3529	2.3529	2.9412	1.1765	1.1765	7.0588	20.5882	4.1176	1.7647	
180	4.0541	7.4324	2.0270	0.6757	1.3514	2.7027	22.2973	5.4054	0.6757	
1221	1.8248	4.3796	2.9197	1.4599	1.4599	2.5547	16.4234	3.6496	1.0949	
5481	0.0000	0.0000	0.0000	0.0000	0.0000	14.2857	14.2857	0.0000	0.0000	
5511	0.0000	14.2857	0.0000	0.0000	0.0000	14.2857	28.5714	0.0000	0.0000	
5871	0.0000	0.0000	0.0000	0.0000	5.0000	5.0000	15.0000	10.0000	0.0000	
6041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	
6521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11271	6.3830	2.1277	0.0000	0.0000	0.0000	4.2553	17.0213	2.1277	4.2553	
16601	8.4615	0.7692	3.0769	0.0000	3.8462	10.0000	27.6923	5.3846	3.0769	
16961	9.3023	6.9767	0.0000	0.0000	2.3256	13.9535	27.9070	2.3256	2.3256	
16971	7.2727	1.8182	1.8182	0.0000	5.4545	9.0909	30.9091	5.4545	3.6364	
16991	10.8108	0.0000	2.7027	0.0000	2.7027	5.4054	29.7297	2.7027	2.7027	
17041	4.9180	3.2787	1.6393	0.0000	1.6393	4.9180	29.5082	14.7541	3.2787	
6850	3.8217	4.4586	3.1847	0.6369	3.1847	4.4586	21.6561	5.7325	2.5478	
17101	4.2857	2.8571	0.7143	0.0000	3.5714	3.5714	15.0000	3.5714	1.4286	
17561	7.6923	0.0000	0.0000	0.0000	0.0000	7.6923	15.3846	0.0000	0.0000	
1731	1.9231	1.9231	1.9231	0.0000	0.0000	3.8462	9.6154	0.0000	0.0000	
8561	0.0000	3.8462	3.8462	0.0000	3.8462	7.6923	26.9231	7.6923	0.0000	
8901	7.1429	1.0204	1.0204	0.0000	0.0000	6.1224	17.3469	2.0408	1.0204	
8991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14351	4.7210	1.7167	3.0043	0.0000	2.1459	5.5794	18.4549	3.0043	0.8584	
14431	0.0000	0.0000	0.0000	0.0000	4.5455	9.0909	13.6364	9.0909	0.0000	
14721	3.2258	9.6774	3.2258	0.0000	6.4516	0.0000	22.5806	3.2258	0.0000	
6640	3.4483	2.2989	6.8966	0.0000	3.4483	5.7471	24.1379	1.1494	2.2989	
6660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14861	4.0816	2.0408	8.1633	2.0408	12.2449	14.2857	40.8163	6.1224	0.0000	
6650	4.1045	1.1194	5.2239	0.7463	3.7313	4.1045	21.6418	3.7313	2.6119	
14871	15.1515	6.0606	0.0000	3.0303	3.0303	6.0606	33.3333	0.0000	0.0000	
14921	2.9197	3.6496	2.9197	0.0000	2.1898	6.5693	22.6277	3.6496	2.9197	
6170	0.0000	8.0000	8.0000	0.0000	0.0000	4.0000	28.0000	0.0000	8.0000	
15551	3.4783	1.7391	2.6087	0.0000	2.6087	6.0870	21.7391	3.4783	5.2174	
6500	0.6250	4.3750	6.8750	2.5000	0.6250	0.6250	20.6250	4.3750	2.5000	
6570	1.8229	7.0312	3.1250	0.5208	1.0417	1.5625	16.4062	1.8229	0.7812	
6600	2.5641	3.8462	1.2821	1.2821	1.2821	2.5641	15.3846	5.1282	0.0000	
15811	2.7027	6.3063	2.7027	0.9009	3.6036	3.6036	22.5225	5.4054	0.0000	
18671	4.4944	1.1236	3.3708	0.0000	1.1236	4.4944	16.8539	1.1236	1.1236	
18681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18691	6.2500	3.1250	0.0000	0.0000	0.0000	9.3750	18.7500	6.2500	0.0000	
18921	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	15.5556	0.0000	0.0000	
131	8.3333	0.0000	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	
2071	0.0000	18.7500	0.0000	0.0000	6.2500	6.2500	25.0000	0.0000	0.0000	
2881	0.0000	4.7619	0.0000	0.0000	0.0000	0.0000	9.5238	4.7619	0.0000	
3791	0.0000	8.8235	1.4706	0.0000	1.4706	1.4706	14.7059	1.4706	0.0000	
4521	2.3810	0.0000	0.0000	0.0000	0.0000	2.3810	4.7619	2.3810	0.0000	
1210	9.0909	0.0000	0.0000	0.0000	0.0000	0.0000	9.0909	0.0000	0.0000	
5471	5.2632	3.9474	0.0000	0.0000	2.6316	2.6316	17.1053	1.3158	1.3158	
5661	4.0816	0.0000	0.0000	0.0000	0.0000	0.0000	6.1224	0.0000	2.0408	
1600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5761	9.0909	0.0000	0.0000	0.0000	4.5455	9.0909	18.1818	4.5455	4.5455	
11221	2.7190	6.6465	3.3233	0.9063	3.3233	2.7190	20.2417	1.5106	0.6042	
11301	1.1765	2.3529	0.0000	0.0000	1.1765	3.5294	11.7647	2.3529	2.3529	
11381	5.3254	1.1834	2.9586	0.0000	0.0000	2.9586	13.6095	1.1834	0.0000	
4120	4.5455	4.5455	4.5455	0.0000	0.0000	0.0000	13.6364	0.0000	0.0000	
4150	3.7736	3.7736	0.0000	0.0000	1.8868	3.7736	11.3208	3.7736	0.0000	
16571	8.0000	4.0000	0.0000	0.0000	0.0000	4.0000	16.0000	0.0000	4.0000	
16751	0.0000	0.0000	3.1250	0.0000	3.1250	0.0000	15.6250	3.1250	3.1250	
1691	8.5938	7.0312	3.1250	0.0000	1.5625	3.1250	26.5625	0.7812	0.0000	
1861	2.2472	6.7416	3.3708	0.0000	0.0000	1.1236	15.7303	1.1236	0.0000	
610	1.3889	5.5556	0.0000	0.0000	2.7778	1.3889	18.0556	1.3889	1.3889	
6260	3.4483	6.8966	3.4483	0.0000	0.0000	3.4483	24.1379	3.4483	6.8966	
6630	2.0833	6.2500	3.1250	0.0000	3.1250	4.1667	25.0000	5.2083	0.0000	
1911	10.0000	5.0000	5.0000	0.0000	0.0000	0.0000	25.0000	0.0000	2.5000	
1961	6.6667	5.5556	2.2222	0.0000	0.0000	6.6667	24.4444	4.4444	0.0000	
600	3.7037	5.5556	5.5556	0.0000	1.8519	1.8519	16.6667	1.8519	0.0000	
2601	1.6667	5.0000	1.6667	0.0000	0.8333	4.1667	19.1667	4.1667	1.6667	
8091	5.3333	2.6667	0.0000	1.3333	5.3333	4.0000	22.6667	4.0000	2.6667	
2620	5.3097	5.3097	1.7699	0.0000	0.8850	5.3097	19.4690	3.5398	0.0000	
2760	4.4304	4.4304	0.0000	0.0000	4.4304	4.4304	17.7215	3.7975	0.6329	
5560	5.0000	11.2500	2.5000	1.8750	0.0000	0.0000	20.6250	0.0000	0.6250	
8681	4.2553	1.0638	0.0000	0.0000	1.0638	3.1915	13.8298	6.3830	2.1277	
8411	4.4444	4.4444	0.0000	0.0000	6.6667	6.6667	20.0000	4.4444	0.0000	
8451	3.5714	10.7143	3.5714	0.0000	3.5714	7.1429	28.5714	0.0000	3.5714	
8551	0.0000	0.0000	9.0909	0.0000	9.0909	9.0909	36.3636	0.0000	9.0909	
8581	7.1429	0.0000	0.0000	0.0000	7.1429	0.0000	21.4286	0.0000	7.1429	
9461	2.4390	2.4390	4.8780	0.0000	2.4390	4.8780	14.6341	0.0000	0.0000	
14271	2.3810	1.1905	10.7143	1.1905	0.0000	1.1905	19.0476	2.3810	0.0000	
14791	5.1724	0.0000	1.7241	1.7241	1.7241	3.4483	18.9655	3.4483	0.0000	
6110	1.7544	0.0000	0.8772	0.8772	0.0000	0.8772	7.8947	3.5088	0.0000	
6120	6.0811	0.0000	6.7568	0.0000	2.7027	3.3784	23.6486	4.7297	2.7027	
6140	4.0816	0.0000	4.0816	0.0000	2.0408	2.0408	20.4082	2.0408	0.0000	
14971	4.3796	1.4599	6.5693	0.0000	0.7299	2.9197	20.4380	1.4599	1.4599	
18661	2.2727	3.0303	3.7879	0.7576	2.2727	2.2727	16.6667	2.2727	2.2727	
18701	4.5455	3.0303	1.5152	0.0000	1.5152	3.0303	18.1818	4.5455	3.0303	
18721	6.6667	6.6667	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	
18861	2.9412	2.9412	2.9412	0.0000	0.0000	5.8824	17.6471	2.9412	2.9412	
18881	4.5455	0.0000	0.0000	0.0000	0.0000	4.5455	9.0909	4.5455	0.0000	
18891	8.3333	2.7778	2.7778	0.0000	0.0000	5.5556	16.6667	0.0000	0.0000	
18951	9.6774	4.8387	3.2258	0.0000	0.0000	6.4516	20.9677	1.6129	0.0000	
121	3.7037	2.4691	0.0000	0.0000	0.0000	6.1728	16.0494	4.9383	1.2346	
171	4.5455	0.0000	6.0606	0.0000	0.0000	3.0303	16.6667	1.5152	1.5152	
10	0.0000	4.7619	0.0000	0.0000	9.5238	4.7619	14.2857	4.7619	0.0000	
150	2.5000	1.6667	3.3333	0.0000	2.5000	0.8333	12.5000	3.3333	0.0000	
170	14.6341	0.0000	0.0000	0.0000	4.8780	12.1951	29.2683	7.3171	0.0000	
670	2.5641	5.1282	0.0000	0.0000	0.0000	5.1282	15.3846	2.5641	2.5641	
2250	5.5556	5.5556	0.0000	0.6944	2.7778	3.4722	21.5278	4.8611	2.0833	
2300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6923	7.6923	0.0000	
201	2.8571	3.5714	2.1429	0.7143	5.7143	6.4286	22.8571	5.0000	0.0000	
20	1.8373	4.3745	1.9248	0.2625	1.7498	3.4996	16.1855	3.4121	1.5748	
220	0.0000	2.8571	2.8571	0.0000	2.8571	5.7143	17.1429	8.5714	0.0000	
430	0.0000	0.0000	1.9608	0.0000	0.0000	3.9216	7.8431	0.0000	1.9608	
480	4.0000	0.0000	0.0000	0.0000	0.0000	4.0000	12.0000	8.0000	0.0000	
650	7.6023	4.0936	3.5088	0.5848	1.1696	2.3392	21.6374	2.9240	2.3392	
2330	2.5316	3.1646	3.7975	0.0000	3.1646	3.1646	19.6203	5.6962	2.5316	
211	3.1250	2.0833	2.0833	0.0000	4.1667	3.1250	16.6667	4.1667	1.0417	
261	4.3478	7.2464	0.0000	0.0000	4.3478	8.6957	26.0870	5.7971	1.4493	
321	0.0000	0.0000	7.1429	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	
351	5.7143	2.8571	11.4286	0.0000	0.0000	5.7143	28.5714	0.0000	2.8571	
90	7.1429	7.1429	0.0000	0.0000	0.0000	14.2857	28.5714	7.1429	0.0000	
1321	0.0000	11.1111	3.7037	0.0000	3.7037	11.1111	29.6296	3.7037	0.0000	
2801	9.5238	9.5238	4.7619	0.0000	4.7619	0.0000	38.0952	9.5238	0.0000	
1750	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	7.1429	0.0000	0.0000	
2230	1.6129	3.2258	3.2258	1.6129	3.2258	8.0645	19.3548	3.2258	0.0000	
2320	7.0175	5.2632	0.0000	0.0000	0.0000	3.5088	22.8070	1.7544	5.2632	
2420	13.3333	0.0000	6.6667	0.0000	0.0000	6.6667	20.0000	0.0000	0.0000	
5991	4.3165	3.5971	2.8777	1.4388	0.7194	1.4388	13.6691	0.7194	0.0000	
7081	5.8824	5.8824	0.0000	0.0000	0.0000	0.0000	13.7255	1.9608	0.0000	
7111	3.7838	4.3243	1.0811	0.5405	1.0811	3.2432	15.6757	2.1622	1.6216	
2140	0.0000	6.6667	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	3.3333	
7581	8.0645	6.4516	3.2258	1.6129	1.6129	4.8387	29.0323	3.2258	1.6129	
2290	2.6316	2.6316	2.6316	0.0000	2.6316	2.6316	18.4211	7.8947	0.0000	
2350	3.3898	1.6949	4.2373	0.0000	2.5424	5.9322	16.9492	2.5424	0.8475	
7711	4.2328	5.8201	1.5873	0.5291	1.5873	2.6455	19.0476	3.1746	0.5291	
2390	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	4.0000	4.0000	
8921	2.3529	1.1765	0.0000	0.0000	1.1765	3.5294	16.4706	2.3529	4.7059	
2910	10.4167	4.1667	0.0000	0.0000	2.0833	6.2500	25.0000	6.2500	2.0833	
9031	6.3063	1.8018	0.9009	0.9009	0.9009	6.3063	21.6216	3.6036	1.8018	
5451	2.7027	5.4054	8.1081	0.0000	0.0000	2.7027	18.9189	0.0000	0.0000	
5611	1.8182	1.8182	5.4545	0.0000	0.0000	0.0000	10.9091	1.8182	0.0000	
5651	0.0000	4.3478	13.0435	0.0000	0.0000	0.0000	17.3913	0.0000	0.0000	
1870	0.0000	5.7143	5.7143	0.0000	0.0000	8.5714	22.8571	2.8571	2.8571	
5831	3.2258	6.4516	0.0000	0.0000	3.2258	3.2258	16.1290	6.4516	0.0000	
5841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.8571	14.2857	14.2857	
6161	0.0000	4.7619	9.5238	9.5238	0.0000	0.0000	23.8095	0.0000	0.0000	
6171	3.3898	5.0847	0.0000	0.5650	1.1299	3.3898	18.0791	3.3898	1.6949	
6571	3.9216	5.8824	5.8824	1.9608	0.0000	1.9608	19.6078	0.0000	0.0000	
11191	3.7736	1.8868	0.0000	0.0000	1.8868	9.4340	20.7547	5.6604	1.8868	
11201	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	11.1111	0.0000	0.0000	
4100	0.0000	6.4516	0.0000	0.0000	3.2258	3.2258	12.9032	3.2258	0.0000	
4140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.7647	5.8824	5.8824	
4490	4.7619	2.3810	2.3810	0.0000	2.3810	0.0000	16.6667	4.7619	0.0000	
11371	5.7971	8.6957	2.8986	0.0000	1.4493	2.8986	30.4348	7.2464	5.7971	
4130	2.5641	2.5641	2.5641	0.0000	0.0000	0.0000	10.2564	2.5641	2.5641	
4300	5.5556	5.5556	0.0000	0.0000	0.0000	5.5556	16.6667	5.5556	0.0000	
11591	1.8868	3.7736	0.0000	0.0000	0.0000	0.0000	15.0943	3.7736	0.0000	
5030	1.1765	3.5294	2.3529	0.0000	1.1765	5.8824	20.0000	9.4118	0.0000	
5290	0.0000	7.4074	0.0000	3.7037	7.4074	0.0000	18.5185	0.0000	0.0000	
11611	3.2258	3.2258	3.2258	0.0000	0.0000	3.2258	12.9032	0.0000	0.0000	
6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11621	5.5556	0.0000	0.0000	0.0000	2.7778	0.0000	11.1111	2.7778	0.0000	
4420	3.8462	0.0000	0.0000	3.8462	7.6923	3.8462	26.9231	7.6923	7.6923	
11721	8.9552	0.0000	1.4925	2.9851	0.0000	7.4627	23.8806	4.4776	0.0000	
5300	3.3898	5.0847	1.6949	1.6949	1.6949	3.3898	22.0339	5.0847	1.6949	
5330	2.2222	4.4444	2.2222	0.0000	2.2222	4.4444	13.3333	2.2222	2.2222	
5520	9.8592	1.4085	1.4085	0.0000	1.4085	2.8169	21.1268	2.8169	2.8169	
5880	11.7647	5.8824	2.3529	0.0000	1.1765	3.5294	23.5294	4.7059	1.1765	
11741	0.0000	0.0000	0.0000	0.0000	0.0000	5.8824	5.8824	0.0000	0.0000	
4500	12.5000	0.0000	0.0000	0.0000	12.5000	0.0000	25.0000	0.0000	0.0000	
11931	3.0769	3.0769	1.5385	1.5385	0.0000	1.5385	20.0000	6.1538	1.5385	
4280	0.0000	0.0000	0.0000	0.0000	16.6667	0.0000	16.6667	0.0000	0.0000	
12371	6.3830	3.5461	2.1277	0.7092	1.4184	3.5461	21.2766	5.6738	2.8369	
4870	6.6667	0.9524	0.9524	0.9524	0.0000	4.7619	16.1905	2.8571	0.9524	
4880	3.8462	3.8462	2.8846	1.9231	3.8462	2.8846	20.1923	1.9231	1.9231	
4900	3.0928	3.0928	0.0000	1.0309	5.1546	2.0619	20.6186	5.1546	3.0928	
5000	2.0000	2.0000	0.0000	0.0000	4.0000	10.0000	16.0000	8.0000	0.0000	
5830	4.9180	4.9180	0.0000	0.0000	3.2787	4.9180	26.2295	13.1148	1.6393	
6010	6.8493	6.1644	0.0000	0.6849	1.3699	4.7945	19.1781	1.3699	0.6849	
12561	4.5918	4.0816	2.0408	0.5102	6.1224	4.5918	21.9388	3.5714	1.0204	
13081	0.0000	8.0000	0.0000	0.0000	8.0000	8.0000	20.0000	4.0000	0.0000	
13281	2.6882	2.1505	2.1505	1.0753	1.6129	4.3011	17.2043	2.6882	0.5376	
13341	8.7500	6.2500	3.7500	2.5000	1.2500	7.5000	30.0000	3.7500	0.0000	
5580	5.0505	1.0101	1.0101	2.0202	6.0606	6.0606	25.2525	5.0505	1.0101	
13511	0.0000	0.0000	0.0000	0.0000	0.0000	8.3333	8.3333	0.0000	0.0000	
13671	4.8780	2.4390	4.8780	0.0000	4.8780	7.3171	21.9512	2.4390	2.4390	
13791	3.0303	0.0000	0.0000	0.0000	0.0000	9.0909	15.1515	3.0303	0.0000	
5690	0.0000	25.0000	0.0000	0.0000	25.0000	0.0000	50.0000	0.0000	0.0000	
14281	8.7719	8.7719	0.0000	0.0000	3.5088	7.0175	21.0526	1.7544	0.0000	
5900	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
5990	4.2553	2.1277	4.2553	0.0000	0.0000	4.2553	17.0213	2.1277	2.1277	
14291	2.3810	2.3810	0.0000	2.3810	2.3810	2.3810	21.4286	4.7619	2.3810	
6100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	
14541	5.3333	5.3333	1.3333	0.0000	2.6667	8.0000	22.6667	4.0000	1.3333	
14561	5.2083	2.0833	1.0417	0.0000	3.1250	5.2083	20.8333	5.2083	0.0000	
6000	6.6667	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	6.6667	0.0000	
14601	3.3333	3.3333	6.6667	0.0000	6.6667	6.6667	33.3333	3.3333	0.0000	
14641	10.6383	2.1277	0.0000	0.0000	0.0000	6.3830	14.8936	0.0000	2.1277	
14761	6.8966	2.2989	2.2989	0.0000	4.5977	8.0460	31.0345	8.0460	8.0460	
14771	1.0417	1.0417	1.0417	0.0000	3.1250	4.1667	18.7500	4.1667	4.1667	
16561	7.3529	0.0000	2.9412	0.0000	2.9412	5.8824	22.0588	8.8235	0.0000	
16721	4.8780	7.3171	0.0000	0.0000	0.0000	7.3171	21.9512	2.4390	4.8780	
16761	9.0909	9.0909	0.0000	0.0000	9.0909	18.1818	27.2727	9.0909	0.0000	
16771	5.5556	8.3333	2.7778	0.0000	5.5556	5.5556	27.7778	2.7778	0.0000	
16791	5.7143	2.8571	5.7143	0.0000	2.8571	2.8571	22.8571	2.8571	2.8571	
16821	4.7619	9.5238	4.7619	0.0000	0.0000	4.7619	33.3333	9.5238	4.7619	
16951	4.5455	4.5455	0.0000	0.0000	0.0000	2.2727	15.9091	4.5455	2.2727	
6940	5.0000	5.0000	0.0000	0.0000	0.0000	5.0000	20.0000	0.0000	5.0000	
17511	3.5714	5.3571	3.5714	0.0000	1.7857	5.3571	21.4286	8.9286	0.0000	
17521	1.8519	7.4074	0.0000	0.0000	5.5556	7.4074	22.2222	5.5556	1.8519	
1671	1.5873	0.0000	1.5873	0.0000	0.0000	0.0000	3.1746	0.0000	0.0000	
2201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2441	1.5038	0.0000	0.0000	0.7519	0.0000	0.0000	2.2556	0.0000	0.0000	
2471	1.6129	0.0000	0.0000	0.0000	0.0000	0.0000	1.6129	0.0000	0.0000	
2561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1430	0.0000	0.0000	0.0000	0.0000	2.0408	0.0000	2.0408	0.0000	0.0000	
4581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3158	0.0000	1.3158	
6081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2070	4.3478	2.1739	0.0000	0.0000	0.0000	0.0000	6.5217	0.0000	0.0000	
11061	0.0000	0.0000	3.9216	0.0000	0.0000	0.0000	5.8824	1.9608	0.0000	
